uniprot_id,nr_code,common_name,group,pdb_id,polymer_entity_id,entity_id,experimental_method,has_stage3b_coordinate_data,method_is_xray,mapping_overlaps_lbd,lbd_mapping_category,standardized_lbd_start,standardized_lbd_end,standardized_lbd_length,construct_lbd_mapping_coverage,positive_occupancy_lbd_coverage,bfactor_usable_lbd_coverage,coverage_ge_080,coverage_ge_090,coverage_ge_095,coverage_ge_099,coverage_eq_100,coordinate_data_status,candidate_instance_count,resolution,resolution_project_range_status,r_free,r_free_status,identity_class,fusion_or_chimera,taxonomy_audit_status,previous_primary_qc_member,previous_primary_exclusion_reasons_json,representative_instance_id,label_asym_id,auth_asym_id,ligand_state,ligand_annotation_status,functional_ligand_component_ids,mmcif_sha256,in_completeness_95_sensitivity,in_completeness_99_sensitivity,in_completeness_80_sensitivity,in_ultrahigh_resolution_sensitivity,in_no_fusion_sensitivity
P10275,NR3C4,AR,Steroid hormone receptors,3B66,3B66_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.987069,0.987069,0.987069,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.65,ULTRAHIGH_LT_1_8,0.242,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",3B66.A,A,A,HOLO,RESOLVED,"[""B66""]",bcd4134da82724e795f588849d676b8d6202af5a3d82b9798dadc2ffd9236df7,False,False,False,True,False
P10275,NR3C4,AR,Steroid hormone receptors,3B67,3B67_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.987069,0.987069,0.987069,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.9,PASS_PROJECT_RANGE,0.273,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3B67.A,A,A,HOLO,RESOLVED,"[""B67""]",5dd79d00b37360d02e1a717dc3fb81c9b32bb5325627ca7ca5ee82c28e17bfe4,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,3B68,3B68_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.987069,0.987069,0.987069,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.9,PASS_PROJECT_RANGE,0.274,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3B68.A,A,A,HOLO,RESOLVED,"[""B68""]",908c69d56e98365fe48398eedc5643dba4e9192bc55e14649dedd879a044002a,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,3BTR,3BTR_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,669,900,232,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,2.6,PASS_PROJECT_RANGE,0.2289,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,3L3X,3L3X_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.991379,0.991379,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,1.55,ULTRAHIGH_LT_1_8,0.20568,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",3L3X.A,A,A,HOLO,RESOLVED,"[""DHT""]",f2d1ee5c7502b7a333ea489cafd57eb955f5c08f119b311117c0b7abf4e2a732,False,False,False,True,False
P10275,NR3C4,AR,Steroid hormone receptors,3L3Z,3L3Z_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.987069,0.987069,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.0,PASS_PROJECT_RANGE,0.24263,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3L3Z.A,A,A,HOLO,RESOLVED,"[""DHT""]",82ee39f4d00f7de1cf1ed6fbe49e02cf2e64a67cdf34b440de58453c9e1e33a7,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,3RLJ,3RLJ_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.987069,0.987069,0.987069,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.9,PASS_PROJECT_RANGE,0.265,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],3RLJ.A,A,A,HOLO,RESOLVED,"[""RLJ""]",6d996f67d539a08eace71a6a1764787d88da7937135e7c1cfd5fb360e93eb372,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,3RLL,3RLL_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.987069,0.948276,0.948276,True,True,False,False,False,COORDINATE_DATA_AVAILABLE,1,1.7,ULTRAHIGH_LT_1_8,0.263,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",3RLL.A,A,A,HOLO,RESOLVED,"[""RLL""]",804d6d513b6f92a4d6a6dd1cc1ee47e3581b39db764d5e676da732bc3d73e335,False,False,False,True,False
P10275,NR3C4,AR,Steroid hormone receptors,3V49,3V49_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,1.0,0.965517,0.965517,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.7,ULTRAHIGH_LT_1_8,,MISSING,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8"", ""RFREE_MISSING""]",3V49.A,A,A,HOLO,RESOLVED,"[""PK0""]",79e8dc23b7f024724c79e70344a69f063b8cb9ca71c793f80d04d50878952274,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,3V49,3V49_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,669,900,232,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,1.7,ULTRAHIGH_LT_1_8,,MISSING,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,3V4A,3V4A_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.987069,0.965517,0.965517,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.95,PASS_PROJECT_RANGE,,MISSING,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RFREE_MISSING""]",3V4A.A,A,A,HOLO,RESOLVED,"[""PK1""]",f236fd722c0c5ab2872facfc4deb479bb08213eff1ec90e909533af9fc2cb51d,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,3V4A,3V4A_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,669,900,232,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,1.95,PASS_PROJECT_RANGE,,MISSING,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,3ZQT,3ZQT_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,1.0,0.991379,0.991379,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,2.29,PASS_PROJECT_RANGE,0.3067,FAIL_ALL_GT_0_30,NON_HUMAN_CONSTRUCT,False,EXPLAINED,False,"[""RFREE_GT_0_30"", ""NON_HUMAN_CONSTRUCT""]",3ZQT.A,A,A,HOLO,RESOLVED,"[""30Z"", ""TES""]",a8089c39b77df991f05b829f1b9bdc0dd74d91b4e45b8d1227a78ff5537b232a,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,4HLW,4HLW_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,1.0,0.965517,0.965517,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.5,PASS_PROJECT_RANGE,0.2388,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4HLW.A,A,A,HOLO,RESOLVED,"[""17W"", ""TES""]",90d4de4ada35fc22e29813290aec676c4230d1a7da4cd7735f204fc805d71251,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4K7A,4K7A_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.961207,0.961207,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.44,PASS_PROJECT_RANGE,0.26788,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4K7A.A,A,A,HOLO,RESOLVED,"[""DHT"", ""MXD""]",d8e9876ca6f727577176b7fb653c1043bef38d03beaaa9acfa568058a50e30d6,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OEA,4OEA_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.961207,0.961207,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.12,PASS_PROJECT_RANGE,0.26549,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OEA.A,A,A,HOLO,RESOLVED,"[""DHT""]",e9c0155ec3a307753e33f7a86a58d790979d2fef046fefffa06b59024c3a9df6,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OED,4OED_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.961207,0.961207,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.79,PASS_PROJECT_RANGE,0.29899,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OED.A,A,A,HOLO,RESOLVED,"[""DHT""]",3a9af19e62ce4edcb1fe5968193af66b9f026d7a2b050553d4376e8cc83385c9,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OEY,4OEY_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.956897,0.956897,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.83,PASS_PROJECT_RANGE,0.24921,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OEY.A,A,A,HOLO,RESOLVED,"[""DHT""]",80b30529b2af7e7eac5ecc758ed8c26faac8584fb45eb0a512b8eb8cc0f1fa67,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OEZ,4OEZ_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.961207,0.961207,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.8,PASS_PROJECT_RANGE,0.258,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OEZ.A,A,A,HOLO,RESOLVED,"[""DHT""]",477874c8e7138de4896a7f9c08496bc80bdcaba94788a45de2f7029251bdcf21,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OFR,4OFR_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.965517,0.965517,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.26,PASS_PROJECT_RANGE,0.25093,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OFR.A,A,A,HOLO,RESOLVED,"[""DHT""]",a459c5b4f679906351e03f7204a9c91dc13667782acc34b7fa790a24a91bee49,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OFU,4OFU_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.956897,0.956897,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.12,PASS_PROJECT_RANGE,0.2674,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OFU.A,A,A,HOLO,RESOLVED,"[""DHT""]",383a6c0af39772b6f1e007c0ef30a428c5157dd6085f6712637a6a5390595c8c,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OGH,4OGH_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.956897,0.956897,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.98,PASS_PROJECT_RANGE,0.24008,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OGH.A,A,A,HOLO,RESOLVED,"[""HFT""]",24fdc0c53c4a20be8c3430ea27959aa61ce804d70b3b2216f63d7ad3148908ec,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OH5,4OH5_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.956897,0.956897,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.0,PASS_PROJECT_RANGE,0.25726,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OH5.A,A,A,HOLO,RESOLVED,"[""HFT""]",2c757e0b7aba2546321addebb6eae34261bd0863176d3afc3f6fefda8bb6fc7d,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OH6,4OH6_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.956897,0.956897,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,3.56,TOO_LOW_RESOLUTION_GT_3_5,0.26141,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_GT_3_5""]",4OH6.A,A,A,HOLO,RESOLVED,"[""HFT""]",36d7cf34f56d82cbfa1e4047bcbd893c4a9b3e7bafbed2ea718f47178b54007a,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,4OHA,4OHA_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.956897,0.956897,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.42,ULTRAHIGH_LT_1_8,0.20005,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",4OHA.A,A,A,HOLO,RESOLVED,"[""HFT""]",8aa3c5c9af8f0281055ad9667845099a5a76aecf7ba89314a4c53e61b8776890,False,False,False,True,False
P10275,NR3C4,AR,Steroid hormone receptors,4OIL,4OIL_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.961207,0.961207,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.51,PASS_PROJECT_RANGE,0.28485,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OIL.A,A,A,HOLO,RESOLVED,"[""HFT""]",feb3c336bb7946c5fd98eb4c3495f8b1c90240611ea899ced2ab09df3efb1d7a,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OIU,4OIU_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.961207,0.961207,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,3.01,PASS_PROJECT_RANGE,0.33757,FAIL_ALL_GT_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RFREE_GT_0_30""]",4OIU.A,A,A,HOLO,RESOLVED,"[""HFT""]",a82ce6b43e081e3623244354baf671df4ff8268ea93130c668b6b625d4529889,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,4OJ9,4OJ9_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.991379,0.991379,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,3.31,PASS_PROJECT_RANGE,0.36224,FAIL_ALL_GT_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RFREE_GT_0_30""]",4OJ9.A,A,A,HOLO,RESOLVED,"[""HFT""]",8afb5d31cd4f99d5f275beab0b316ed9f296b3b8264233689d5529ea420bb1d4,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,4OJB,4OJB_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.952586,0.952586,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.0,PASS_PROJECT_RANGE,0.24715,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OJB.A,A,A,HOLO,RESOLVED,"[""198""]",3d7e9e2f76b943b5fc1a32a208b3e82455267d65bb96b23b1a02956843ff9ab2,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OK1,4OK1_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.991379,0.991379,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,2.09,PASS_PROJECT_RANGE,0.24858,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OK1.A,A,A,HOLO,RESOLVED,"[""198""]",f2eea06a973514f5c11098837249fc5b8aeb2540607b4040590271748eb1039e,True,True,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OKB,4OKB_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.952586,0.952586,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.95,PASS_PROJECT_RANGE,0.25962,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OKB.A,A,A,HOLO,RESOLVED,"[""198""]",5abaf96b7d340993c4df6708e2337833bc4d1ea850d85f1f69932b3434f5e6b0,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OKT,4OKT_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.987069,0.987069,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.5,PASS_PROJECT_RANGE,0.2563,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OKT.A,A,A,HOLO,RESOLVED,"[""198""]",947cd1fe44b5c6d50e658acaa32b9a6d8df47a6668239ed233ccdc45e10a4c22,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OKW,4OKW_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.952586,0.952586,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.0,PASS_PROJECT_RANGE,0.22503,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OKW.A,A,A,HOLO,RESOLVED,"[""198""]",80d1db27084cd468eff4b9bd2b4b87d4d2666c6b05aa47a9ee4a907b63130c0d,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OKX,4OKX_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.952586,0.952586,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.1,PASS_PROJECT_RANGE,0.24769,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4OKX.A,A,A,HOLO,RESOLVED,"[""198""]",85c1d9c8f8aead6ca097089c67bdb1ba307b3b87c0126d9bf9c94dc58b4c2158,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,4OLM,4OLM_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.952586,0.952586,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.8,PASS_PROJECT_RANGE,0.31255,FAIL_ALL_GT_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RFREE_GT_0_30""]",4OLM.A,A,A,HOLO,RESOLVED,"[""198""]",9e6d3cc6fa75309da8e6cc750f5972ef86859489514545055dbe97ef9af5bc83,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,4QL8,4QL8_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,1.0,0.956897,0.956897,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.1,PASS_PROJECT_RANGE,0.27502,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4QL8.A,A,A,HOLO,RESOLVED,"[""JAD""]",592b6d850f4e8248086c620d7ef8088aece48f58e4fbbd8e4e155cb22f437d4c,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,5CJ6,5CJ6_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,1.0,0.969828,0.969828,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.07,PASS_PROJECT_RANGE,0.22171,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5CJ6.A,A,A,HOLO,RESOLVED,"[""51Y""]",351704acca31eeca3abd21fef64a1f21800de02a0f24414138266ddaf8db9cc1,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,5CJ6,5CJ6_2,2,"[""X-RAY DIFFRACTION""]",False,True,False,NO_LBD_OVERLAP,669,900,232,0.0,,,,,,,,NO_STAGE3B_COORDINATE_DATA,,2.07,PASS_PROJECT_RANGE,0.22171,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,EXPLAINED,False,"[""NO_LBD_OVERLAP""]",,,,NOT_ASSESSABLE_NO_COORDINATE_DATA,NOT_ASSESSABLE_NO_COORDINATE_DATA,,,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,5JJM,5JJM_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,3,2.15,PASS_PROJECT_RANGE,0.24312,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5JJM.A,A,A,HOLO,RESOLVED,"[""DHT""]",de760807e64f3f48ffaac252811190b80f760ccd72c0f862d7cfd5ffbd805766,True,True,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,5JJM,5JJM_3,3,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,1.0,0.99569,0.99569,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,2.15,PASS_PROJECT_RANGE,0.24312,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5JJM.C,C,B,HOLO,RESOLVED,"[""DHT""]",de760807e64f3f48ffaac252811190b80f760ccd72c0f862d7cfd5ffbd805766,True,True,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,5T8E,5T8E_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.987069,0.987069,0.987069,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.71,PASS_PROJECT_RANGE,0.2381,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5T8E.A,A,A,HOLO,RESOLVED,"[""77U""]",dd657710e894ac58bd5937503eff18b50589afe9939dfc81b35c678c225d7e26,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,5T8J,5T8J_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.987069,0.987069,0.987069,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.7,PASS_PROJECT_RANGE,0.3047,FAIL_ALL_GT_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RFREE_GT_0_30""]",5T8J.A,A,A,HOLO,RESOLVED,"[""77T""]",f12226f58dac4c44e539f523ac246b700b4f0e266f0c8033c27e0191ea86691e,False,False,False,False,False
P10275,NR3C4,AR,Steroid hormone receptors,5V8Q,5V8Q_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.987069,0.987069,0.987069,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.44,ULTRAHIGH_LT_1_8,0.2047,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",5V8Q.A,A,A,HOLO,RESOLVED,"[""97A""]",fd5514550049941c01edd3e8be4df396e40105a95fcd6ce5af7e00893032ba8c,False,False,False,True,False
P10275,NR3C4,AR,Steroid hormone receptors,5VO4,5VO4_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.991379,0.969828,0.969828,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.35,PASS_PROJECT_RANGE,0.2823,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5VO4.A,A,A,HOLO,RESOLVED,"[""9FG""]",0b92767e62ea4c45b2ed70ce99a3eb6a4ec4e2288be686184e52f38d5960e988,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,7ZTX,7ZTX_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.987069,0.961207,0.961207,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.89,PASS_PROJECT_RANGE,0.2507,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],7ZTX.A,A,A,HOLO,RESOLVED,"[""DHT"", ""IMD"", ""SO4""]",5d735f0e51a012753840454b4abef10c9f37082f575c22a5731a94b9a97b478f,True,False,True,False,True
P10275,NR3C4,AR,Steroid hormone receptors,7ZTZ,7ZTZ_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,669,900,232,0.987069,0.961207,0.961207,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.4,ULTRAHIGH_LT_1_8,0.2196,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",7ZTZ.A,A,A,HOLO,RESOLVED,"[""DHT"", ""IMD"", ""SO4""]",1ce81196ea02a4797a35fc8c7cffb0557f5bb71f6d9eca609cb45c5a9331d4ca,False,False,False,True,False
