uniprot_id,nr_code,common_name,pdb_id,polymer_entity_id,entity_id,candidate_instance_count,all_candidate_instance_ids_json,all_candidate_qc_json,selected_instance_id,selected_label_asym_id,selected_auth_asym_id,selected_model_num,selected_observed_full_lbd_ca_coverage,selected_bfactor_usable_full_lbd_coverage,tie_break_step,selection_reason
Q07869,NR1C1,PPARα,1I7G,1I7G_1,1,1,"[""1I7G.A""]","[{""instance_id"": ""1I7G.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.960526, ""bfactor_usable_full_lbd_coverage"": 0.960526, ""internal_missing_residue_count"": 9, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 9}]",1I7G.A,A,A,1,0.960526,0.960526,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1I7G.A via: NO_TIE_SINGLE_INSTANCE.
P37231,NR1C3,PPARγ,1I7I,1I7I_1,1,2,"[""1I7I.A"", ""1I7I.B""]","[{""instance_id"": ""1I7I.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.958647, ""bfactor_usable_full_lbd_coverage"": 0.958647, ""internal_missing_residue_count"": 9, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 11}, {""instance_id"": ""1I7I.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.954887, ""bfactor_usable_full_lbd_coverage"": 0.954887, ""internal_missing_residue_count"": 12, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 12}]",1I7I.B,B,B,1,0.958647,0.958647,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1I7I.B via: highest positive-occupancy full standardized-LBD Ca coverage.
P11473,NR1I1,VDR,1IE8,1IE8_1,1,1,"[""1IE8.A""]","[{""instance_id"": ""1IE8.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.818182, ""bfactor_usable_full_lbd_coverage"": 0.818182, ""internal_missing_residue_count"": 7, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 7}]",1IE8.A,A,A,1,0.818182,0.818182,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1IE8.A via: NO_TIE_SINGLE_INSTANCE.
P11473,NR1I1,VDR,1IE9,1IE9_1,1,1,"[""1IE9.A""]","[{""instance_id"": ""1IE9.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.828283, ""bfactor_usable_full_lbd_coverage"": 0.828283, ""internal_missing_residue_count"": 4, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 4}]",1IE9.A,A,A,1,0.828283,0.828283,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1IE9.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,1ILG,1ILG_1,1,1,"[""1ILG.A""]","[{""instance_id"": ""1ILG.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.923611, ""bfactor_usable_full_lbd_coverage"": 0.923611, ""internal_missing_residue_count"": 20, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 22}]",1ILG.A,A,A,1,0.923611,0.923611,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1ILG.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,1ILH,1ILH_1,1,1,"[""1ILH.A""]","[{""instance_id"": ""1ILH.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.923611, ""bfactor_usable_full_lbd_coverage"": 0.923611, ""internal_missing_residue_count"": 20, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 22}]",1ILH.A,A,A,1,0.923611,0.923611,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1ILH.A via: NO_TIE_SINGLE_INSTANCE.
P37231,NR1C3,PPARγ,1K74,1K74_2,2,1,"[""1K74.B""]","[{""instance_id"": ""1K74.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""D"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",1K74.B,B,D,1,1.0,1.0,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1K74.B via: NO_TIE_SINGLE_INSTANCE.
P19793,NR2B1,RXRα,1K74,1K74_1,1,1,"[""1K74.A""]","[{""instance_id"": ""1K74.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",1K74.A,A,A,1,1.0,1.0,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1K74.A via: NO_TIE_SINGLE_INSTANCE.
Q07869,NR1C1,PPARα,1K7L,1K7L_1,1,4,"[""1K7L.A"", ""1K7L.C"", ""1K7L.E"", ""1K7L.G""]","[{""instance_id"": ""1K7L.G"", ""label_asym_id"": ""G"", ""auth_asym_id"": ""G"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}, {""instance_id"": ""1K7L.E"", ""label_asym_id"": ""E"", ""auth_asym_id"": ""E"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}, {""instance_id"": ""1K7L.C"", ""label_asym_id"": ""C"", ""auth_asym_id"": ""C"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}, {""instance_id"": ""1K7L.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",1K7L.A,A,A,1,1.0,1.0,lexicographically smallest label_asym_id,4 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1K7L.A via: lexicographically smallest label_asym_id.
Q07869,NR1C1,PPARα,1KKQ,1KKQ_1,1,4,"[""1KKQ.A"", ""1KKQ.B"", ""1KKQ.C"", ""1KKQ.D""]","[{""instance_id"": ""1KKQ.D"", ""label_asym_id"": ""D"", ""auth_asym_id"": ""D"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}, {""instance_id"": ""1KKQ.C"", ""label_asym_id"": ""C"", ""auth_asym_id"": ""C"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}, {""instance_id"": ""1KKQ.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}, {""instance_id"": ""1KKQ.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",1KKQ.A,A,A,1,1.0,1.0,lexicographically smallest label_asym_id,4 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1KKQ.A via: lexicographically smallest label_asym_id.
P37231,NR1C3,PPARγ,1KNU,1KNU_1,1,2,"[""1KNU.A"", ""1KNU.B""]","[{""instance_id"": ""1KNU.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.969925, ""bfactor_usable_full_lbd_coverage"": 0.969925, ""internal_missing_residue_count"": 8, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 8}, {""instance_id"": ""1KNU.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.958647, ""bfactor_usable_full_lbd_coverage"": 0.958647, ""internal_missing_residue_count"": 11, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 11}]",1KNU.A,A,A,1,0.969925,0.969925,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1KNU.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P62508,NR3B3,ERRγ,1KV6,1KV6_1,1,2,"[""1KV6.A"", ""1KV6.B""]","[{""instance_id"": ""1KV6.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.986667, ""bfactor_usable_full_lbd_coverage"": 0.986667, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}, {""instance_id"": ""1KV6.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.986667, ""bfactor_usable_full_lbd_coverage"": 0.986667, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}]",1KV6.A,A,A,1,0.986667,0.986667,lexicographically smallest label_asym_id,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1KV6.A via: lexicographically smallest label_asym_id.
P03372,NR3A1,ERα,1L2I,1L2I_1,1,2,"[""1L2I.A"", ""1L2I.B""]","[{""instance_id"": ""1L2I.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.953586, ""bfactor_usable_full_lbd_coverage"": 0.953586, ""internal_missing_residue_count"": 11, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 11}, {""instance_id"": ""1L2I.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.962025, ""bfactor_usable_full_lbd_coverage"": 0.962025, ""internal_missing_residue_count"": 9, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 9}]",1L2I.A,A,A,1,0.962025,0.962025,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1L2I.A via: highest positive-occupancy full standardized-LBD Ca coverage.
Q92731,NR3A2,ERβ,1L2J,1L2J_1,1,2,"[""1L2J.A"", ""1L2J.B""]","[{""instance_id"": ""1L2J.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.910638, ""bfactor_usable_full_lbd_coverage"": 0.910638, ""internal_missing_residue_count"": 20, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 21}, {""instance_id"": ""1L2J.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.961702, ""bfactor_usable_full_lbd_coverage"": 0.961702, ""internal_missing_residue_count"": 9, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 9}]",1L2J.A,A,A,1,0.961702,0.961702,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1L2J.A via: highest positive-occupancy full standardized-LBD Ca coverage.
Q14541,NR2A2,HNF4γ,1LV2,1LV2_1,1,1,"[""1LV2.A""]","[{""instance_id"": ""1LV2.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.965217, ""bfactor_usable_full_lbd_coverage"": 0.965217, ""internal_missing_residue_count"": 4, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 4}]",1LV2.A,A,A,1,0.965217,0.965217,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1LV2.A via: NO_TIE_SINGLE_INSTANCE.
O75469,NR1I2,PXR,1M13,1M13_1,1,1,"[""1M13.A""]","[{""instance_id"": ""1M13.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.930556, ""bfactor_usable_full_lbd_coverage"": 0.930556, ""internal_missing_residue_count"": 20, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 20}]",1M13.A,A,A,1,0.930556,0.930556,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1M13.A via: NO_TIE_SINGLE_INSTANCE.
P04150,NR3C1,GR,1M2Z,1M2Z_1,1,2,"[""1M2Z.A"", ""1M2Z.C""]","[{""instance_id"": ""1M2Z.C"", ""label_asym_id"": ""C"", ""auth_asym_id"": ""D"", ""observed_full_lbd_ca_coverage"": 0.995745, ""bfactor_usable_full_lbd_coverage"": 0.995745, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 1}, {""instance_id"": ""1M2Z.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",1M2Z.A,A,A,1,1.0,1.0,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1M2Z.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P19793,NR2B1,RXRα,1MV9,1MV9_1,1,1,"[""1MV9.A""]","[{""instance_id"": ""1MV9.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.913793, ""bfactor_usable_full_lbd_coverage"": 0.913793, ""internal_missing_residue_count"": 18, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 20}]",1MV9.A,A,A,1,0.913793,0.913793,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1MV9.A via: NO_TIE_SINGLE_INSTANCE.
P19793,NR2B1,RXRα,1MVC,1MVC_1,1,1,"[""1MVC.A""]","[{""instance_id"": ""1MVC.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.913793, ""bfactor_usable_full_lbd_coverage"": 0.913793, ""internal_missing_residue_count"": 18, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 20}]",1MVC.A,A,A,1,0.913793,0.913793,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1MVC.A via: NO_TIE_SINGLE_INSTANCE.
P19793,NR2B1,RXRα,1MZN,1MZN_1,1,4,"[""1MZN.A"", ""1MZN.C"", ""1MZN.E"", ""1MZN.G""]","[{""instance_id"": ""1MZN.G"", ""label_asym_id"": ""G"", ""auth_asym_id"": ""G"", ""observed_full_lbd_ca_coverage"": 0.913793, ""bfactor_usable_full_lbd_coverage"": 0.913793, ""internal_missing_residue_count"": 18, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 20}, {""instance_id"": ""1MZN.E"", ""label_asym_id"": ""E"", ""auth_asym_id"": ""E"", ""observed_full_lbd_ca_coverage"": 0.965517, ""bfactor_usable_full_lbd_coverage"": 0.965517, ""internal_missing_residue_count"": 8, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 8}, {""instance_id"": ""1MZN.C"", ""label_asym_id"": ""C"", ""auth_asym_id"": ""C"", ""observed_full_lbd_ca_coverage"": 0.913793, ""bfactor_usable_full_lbd_coverage"": 0.913793, ""internal_missing_residue_count"": 18, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 20}, {""instance_id"": ""1MZN.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.965517, ""bfactor_usable_full_lbd_coverage"": 0.965517, ""internal_missing_residue_count"": 8, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 8}]",1MZN.A,A,A,1,0.965517,0.965517,highest positive-occupancy full standardized-LBD Ca coverage,4 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1MZN.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P10828,NR1A2,TRβ,1N46,1N46_1,1,2,"[""1N46.A"", ""1N46.B""]","[{""instance_id"": ""1N46.B"", ""label_asym_id"": ""B"", ""auth_asym_id"": ""B"", ""observed_full_lbd_ca_coverage"": 0.95102, ""bfactor_usable_full_lbd_coverage"": 0.95102, ""internal_missing_residue_count"": 12, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 12}, {""instance_id"": ""1N46.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.987755, ""bfactor_usable_full_lbd_coverage"": 0.987755, ""internal_missing_residue_count"": 3, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 3}]",1N46.A,A,A,1,0.987755,0.987755,highest positive-occupancy full standardized-LBD Ca coverage,2 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1N46.A via: highest positive-occupancy full standardized-LBD Ca coverage.
P35398,NR1F1,RORα,1N83,1N83_1,1,1,"[""1N83.A""]","[{""instance_id"": ""1N83.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 1.0, ""bfactor_usable_full_lbd_coverage"": 1.0, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",1N83.A,A,A,1,1.0,1.0,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1N83.A via: NO_TIE_SINGLE_INSTANCE.
P10827,NR1A1,TRα,1NAV,1NAV_1,1,1,"[""1NAV.A""]","[{""instance_id"": ""1NAV.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.808163, ""bfactor_usable_full_lbd_coverage"": 0.808163, ""internal_missing_residue_count"": 10, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 10}]",1NAV.A,A,A,1,0.808163,0.808163,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1NAV.A via: NO_TIE_SINGLE_INSTANCE.
P10828,NR1A2,TRβ,1NAX,1NAX_1,1,1,"[""1NAX.A""]","[{""instance_id"": ""1NAX.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.995918, ""bfactor_usable_full_lbd_coverage"": 0.995918, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 0}]",1NAX.A,A,A,1,0.995918,0.995918,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1NAX.A via: NO_TIE_SINGLE_INSTANCE.
Q92731,NR3A2,ERβ,1NDE,1NDE_1,1,1,"[""1NDE.A""]","[{""instance_id"": ""1NDE.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.961702, ""bfactor_usable_full_lbd_coverage"": 0.961702, ""internal_missing_residue_count"": 9, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 9}]",1NDE.A,A,A,1,0.961702,0.961702,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1NDE.A via: NO_TIE_SINGLE_INSTANCE.
P04150,NR3C1,GR,1NHZ,1NHZ_1,1,1,"[""1NHZ.A""]","[{""instance_id"": ""1NHZ.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.974468, ""bfactor_usable_full_lbd_coverage"": 0.974468, ""internal_missing_residue_count"": 0, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 6}]",1NHZ.A,A,A,1,0.974468,0.974468,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1NHZ.A via: NO_TIE_SINGLE_INSTANCE.
P10828,NR1A2,TRβ,1NQ0,1NQ0_1,1,1,"[""1NQ0.A""]","[{""instance_id"": ""1NQ0.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.959184, ""bfactor_usable_full_lbd_coverage"": 0.959184, ""internal_missing_residue_count"": 10, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 10}]",1NQ0.A,A,A,1,0.959184,0.959184,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1NQ0.A via: NO_TIE_SINGLE_INSTANCE.
P10828,NR1A2,TRβ,1NQ1,1NQ1_1,1,1,"[""1NQ1.A""]","[{""instance_id"": ""1NQ1.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.959184, ""bfactor_usable_full_lbd_coverage"": 0.959184, ""internal_missing_residue_count"": 10, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 10}]",1NQ1.A,A,A,1,0.959184,0.959184,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1NQ1.A via: NO_TIE_SINGLE_INSTANCE.
P10828,NR1A2,TRβ,1NQ2,1NQ2_1,1,1,"[""1NQ2.A""]","[{""instance_id"": ""1NQ2.A"", ""label_asym_id"": ""A"", ""auth_asym_id"": ""A"", ""observed_full_lbd_ca_coverage"": 0.963265, ""bfactor_usable_full_lbd_coverage"": 0.963265, ""internal_missing_residue_count"": 8, ""mapped_with_zero_occupancy_only_ca_residues"": 0, ""total_mapped_unmodeled_residues"": 9}]",1NQ2.A,A,A,1,0.963265,0.963265,NO_TIE_SINGLE_INSTANCE,1 candidate instance(s) for this receptor x PDB entry x polymer entity; selected 1NQ2.A via: NO_TIE_SINGLE_INSTANCE.
