pdb_id,polymer_entity_id,entity_id,instance_id,label_asym_id,auth_asym_id,instance_metadata_status,instance_metadata_notes
5TMM,5TMM_1,1,5TMM.A,A,A,PASS,
5TMO,5TMO_1,1,5TMO.B,B,B,PASS,
5TMO,5TMO_1,1,5TMO.A,A,A,PASS,
5TMQ,5TMQ_1,1,5TMQ.B,B,B,PASS,
5TMQ,5TMQ_1,1,5TMQ.A,A,A,PASS,
5TMR,5TMR_1,1,5TMR.C,C,B,PASS,
5TMR,5TMR_1,1,5TMR.A,A,A,PASS,
5TMS,5TMS_1,1,5TMS.B,B,B,PASS,
5TMS,5TMS_1,1,5TMS.A,A,A,PASS,
5TMT,5TMT_1,1,5TMT.B,B,B,PASS,
5TMT,5TMT_1,1,5TMT.A,A,A,PASS,
5TMU,5TMU_1,1,5TMU.C,C,B,PASS,
5TMU,5TMU_1,1,5TMU.A,A,A,PASS,
5TMV,5TMV_1,1,5TMV.B,B,B,PASS,
5TMV,5TMV_1,1,5TMV.A,A,A,PASS,
5TMW,5TMW_1,1,5TMW.C,C,B,PASS,
5TMW,5TMW_1,1,5TMW.A,A,A,PASS,
5TMZ,5TMZ_1,1,5TMZ.C,C,B,PASS,
5TMZ,5TMZ_1,1,5TMZ.A,A,A,PASS,
5TN1,5TN1_1,1,5TN1.B,B,B,PASS,
5TN1,5TN1_1,1,5TN1.A,A,A,PASS,
5TN3,5TN3_1,1,5TN3.B,B,B,PASS,
5TN3,5TN3_1,1,5TN3.A,A,A,PASS,
5TN4,5TN4_1,1,5TN4.B,B,B,PASS,
5TN4,5TN4_1,1,5TN4.A,A,A,PASS,
5TN5,5TN5_1,1,5TN5.B,B,B,PASS,
5TN5,5TN5_1,1,5TN5.A,A,A,PASS,
5TN6,5TN6_1,1,5TN6.B,B,B,PASS,
5TN6,5TN6_1,1,5TN6.A,A,A,PASS,
5TN7,5TN7_1,1,5TN7.B,B,B,PASS,
5TN7,5TN7_1,1,5TN7.A,A,A,PASS,
5TN8,5TN8_1,1,5TN8.B,B,B,PASS,
5TN8,5TN8_1,1,5TN8.A,A,A,PASS,
5TN9,5TN9_1,1,5TN9.D,D,D,PASS,
5TN9,5TN9_1,1,5TN9.C,C,C,PASS,
5TN9,5TN9_1,1,5TN9.B,B,B,PASS,
5TN9,5TN9_1,1,5TN9.A,A,A,PASS,
5TNB,5TNB_1,1,5TNB.D,D,D,PASS,
5TNB,5TNB_1,1,5TNB.C,C,C,PASS,
5TNB,5TNB_1,1,5TNB.B,B,B,PASS,
5TNB,5TNB_1,1,5TNB.A,A,A,PASS,
5TOA,5TOA_1,1,5TOA.B,B,B,PASS,
5TOA,5TOA_1,1,5TOA.A,A,A,PASS,
5TTO,5TTO_1,1,5TTO.B,B,B,PASS,
5TTO,5TTO_1,1,5TTO.A,A,A,PASS,
5TWO,5TWO_1,1,5TWO.A,A,A,PASS,
5U2B,5U2B_1,1,5U2B.F,F,F,PASS,
5U2B,5U2B_1,1,5U2B.E,E,E,PASS,
5U2B,5U2B_1,1,5U2B.D,D,D,PASS,
5U2B,5U2B_1,1,5U2B.C,C,C,PASS,
5U2B,5U2B_1,1,5U2B.B,B,B,PASS,
5U2B,5U2B_1,1,5U2B.A,A,A,PASS,
5U2D,5U2D_1,1,5U2D.B,B,B,PASS,
5U2D,5U2D_1,1,5U2D.A,A,A,PASS,
5U3Q,5U3Q_1,1,5U3Q.B,B,B,PASS,
5U3Q,5U3Q_1,1,5U3Q.A,A,A,PASS,
5U3R,5U3R_1,1,5U3R.B,B,B,PASS,
5U3R,5U3R_1,1,5U3R.A,A,A,PASS,
5U3S,5U3S_1,1,5U3S.B,B,B,PASS,
5U3S,5U3S_1,1,5U3S.A,A,A,PASS,
5U3T,5U3T_1,1,5U3T.B,B,B,PASS,
5U3T,5U3T_1,1,5U3T.A,A,A,PASS,
5U3U,5U3U_1,1,5U3U.B,B,B,PASS,
5U3U,5U3U_1,1,5U3U.A,A,A,PASS,
5U3V,5U3V_1,1,5U3V.B,B,B,PASS,
5U3V,5U3V_1,1,5U3V.A,A,A,PASS,
5U3W,5U3W_1,1,5U3W.B,B,B,PASS,
5U3W,5U3W_1,1,5U3W.A,A,A,PASS,
5U3X,5U3X_1,1,5U3X.B,B,B,PASS,
5U3X,5U3X_1,1,5U3X.A,A,A,PASS,
5U3Y,5U3Y_1,1,5U3Y.B,B,B,PASS,
5U3Y,5U3Y_1,1,5U3Y.A,A,A,PASS,
5U3Z,5U3Z_1,1,5U3Z.B,B,B,PASS,
5U3Z,5U3Z_1,1,5U3Z.A,A,A,PASS,
5U40,5U40_1,1,5U40.B,B,B,PASS,
5U40,5U40_1,1,5U40.A,A,A,PASS,
5U41,5U41_1,1,5U41.B,B,B,PASS,
5U41,5U41_1,1,5U41.A,A,A,PASS,
5U42,5U42_1,1,5U42.B,B,B,PASS,
5U42,5U42_1,1,5U42.A,A,A,PASS,
5U43,5U43_1,1,5U43.B,B,B,PASS,
5U43,5U43_1,1,5U43.A,A,A,PASS,
5U44,5U44_1,1,5U44.B,B,B,PASS,
5U44,5U44_1,1,5U44.A,A,A,PASS,
5U45,5U45_1,1,5U45.B,B,B,PASS,
5U45,5U45_1,1,5U45.A,A,A,PASS,
5U46,5U46_1,1,5U46.B,B,B,PASS,
5U46,5U46_1,1,5U46.A,A,A,PASS,
5U5L,5U5L_1,1,5U5L.B,B,B,PASS,
5U5L,5U5L_1,1,5U5L.A,A,A,PASS,
5UAN,5UAN_1,1,5UAN.A,A,A,PASS,
5UAN,5UAN_2,2,5UAN.B,B,B,PASS,
5UC3,5UC3_1,1,5UC3.B,B,B,PASS,
5UC3,5UC3_1,1,5UC3.A,A,A,PASS,
5UFO,5UFO_1,1,5UFO.A,A,A,PASS,
5UFR,5UFR_1,1,5UFR.B,B,B,PASS,
5UFR,5UFR_1,1,5UFR.A,A,A,PASS,
5UFS,5UFS_2,2,5UFS.D,D,D,PASS,
5UFS,5UFS_2,2,5UFS.C,C,C,PASS,
5UFW,5UFW_1,1,5UFW.B,B,B,PASS,
5UFW,5UFW_1,1,5UFW.A,A,A,PASS,
5UFX,5UFX_1,1,5UFX.B,B,B,PASS,
5UFX,5UFX_1,1,5UFX.A,A,A,PASS,
5UGM,5UGM_1,1,5UGM.B,B,B,PASS,
5UGM,5UGM_1,1,5UGM.A,A,A,PASS,
5UHI,5UHI_1,1,5UHI.B,B,B,PASS,
5UHI,5UHI_1,1,5UHI.A,A,A,PASS,
5UNJ,5UNJ_1,1,5UNJ.A,A,A,PASS,
5V39,5V39_1,1,5V39.A,A,A,PASS,
5V8Q,5V8Q_1,1,5V8Q.A,A,A,PASS,
5VA0,5VA0_1,1,5VA0.D,D,B,PASS,
5VA0,5VA0_1,1,5VA0.A,A,A,PASS,
5VA7,5VA7_1,1,5VA7.D,D,B,PASS,
5VA7,5VA7_1,1,5VA7.A,A,A,PASS,
5VB3,5VB3_1,1,5VB3.A,A,A,PASS,
5VB5,5VB5_1,1,5VB5.A,A,A,PASS,
5VB6,5VB6_1,1,5VB6.A,A,A,PASS,
5VB7,5VB7_1,1,5VB7.A,A,A,PASS,
5VO4,5VO4_1,1,5VO4.A,A,A,PASS,
5VQK,5VQK_1,1,5VQK.A,A,A,PASS,
5VQL,5VQL_1,1,5VQL.A,A,A,PASS,
5W4R,5W4R_1,1,5W4R.B,B,B,PASS,
5W4R,5W4R_1,1,5W4R.A,A,A,PASS,
5W4V,5W4V_1,1,5W4V.F,F,F,PASS,
5W4V,5W4V_1,1,5W4V.E,E,E,PASS,
5W4V,5W4V_1,1,5W4V.D,D,D,PASS,
5W4V,5W4V_1,1,5W4V.C,C,C,PASS,
5W4V,5W4V_1,1,5W4V.B,B,B,PASS,
5W4V,5W4V_1,1,5W4V.A,A,A,PASS,
5W9C,5W9C_1,1,5W9C.D,D,D,PASS,
5W9C,5W9C_1,1,5W9C.C,C,C,PASS,
5W9C,5W9C_1,1,5W9C.B,B,B,PASS,
5W9C,5W9C_1,1,5W9C.A,A,A,PASS,
5W9D,5W9D_1,1,5W9D.B,B,B,PASS,
5W9D,5W9D_1,1,5W9D.A,A,A,PASS,
5WGD,5WGD_1,1,5WGD.B,B,B,PASS,
5WGD,5WGD_1,1,5WGD.A,A,A,PASS,
5WGQ,5WGQ_1,1,5WGQ.B,B,B,PASS,
5WGQ,5WGQ_1,1,5WGQ.A,A,A,PASS,
5WQX,5WQX_1,1,5WQX.B,B,B,PASS,
5WQX,5WQX_1,1,5WQX.A,A,A,PASS,
5WR0,5WR0_1,1,5WR0.B,B,B,PASS,
5WR0,5WR0_1,1,5WR0.A,A,A,PASS,
5WR1,5WR1_1,1,5WR1.B,B,B,PASS,
5WR1,5WR1_1,1,5WR1.A,A,A,PASS,
5WZX,5WZX_1,1,5WZX.B,B,B,PASS,
5WZX,5WZX_1,1,5WZX.A,A,A,PASS,
5X0R,5X0R_1,1,5X0R.B,B,B,PASS,
5X0R,5X0R_1,1,5X0R.A,A,A,PASS,
5X8Q,5X8Q_1,1,5X8Q.G,G,G,PASS,
5X8Q,5X8Q_1,1,5X8Q.E,E,E,PASS,
5X8Q,5X8Q_1,1,5X8Q.C,C,C,PASS,
5X8Q,5X8Q_1,1,5X8Q.A,A,A,PASS,
5XMX,5XMX_1,1,5XMX.B,B,B,PASS,
5XMX,5XMX_1,1,5XMX.A,A,A,PASS,
5Y1J,5Y1J_1,1,5Y1J.A,A,A,PASS,
5Y2O,5Y2O_1,1,5Y2O.B,B,B,PASS,
5Y2O,5Y2O_1,1,5Y2O.A,A,A,PASS,
5Y2T,5Y2T_1,1,5Y2T.B,B,B,PASS,
5Y2T,5Y2T_1,1,5Y2T.A,A,A,PASS,
5Y41,5Y41_1,1,5Y41.B,B,B,PASS,
5Y41,5Y41_1,1,5Y41.A,A,A,PASS,
5Y44,5Y44_1,1,5Y44.A,A,A,PASS,
5Y49,5Y49_1,1,5Y49.B,B,B,PASS,
5Y49,5Y49_1,1,5Y49.A,A,A,PASS,
5Y7X,5Y7X_1,1,5Y7X.B,B,B,PASS,
5Y7X,5Y7X_1,1,5Y7X.A,A,A,PASS,
5YCN,5YCN_1,1,5YCN.A,A,A,PASS,
5YCP,5YCP_1,1,5YCP.A,A,A,PASS,
5YD6,5YD6_1,1,5YD6.D,D,D,PASS,
5YD6,5YD6_1,1,5YD6.C,C,C,PASS,
5YD6,5YD6_1,1,5YD6.B,B,B,PASS,
5YD6,5YD6_1,1,5YD6.A,A,A,PASS,
5YP5,5YP5_1,1,5YP5.A,A,A,PASS,
5YP6,5YP6_1,1,5YP6.A,A,A,PASS,
5YSO,5YSO_1,1,5YSO.C,C,C,PASS,
5YSO,5YSO_1,1,5YSO.B,B,B,PASS,
5YSO,5YSO_1,1,5YSO.A,A,A,PASS,
5YSY,5YSY_1,1,5YSY.A,A,A,PASS,
5YT2,5YT2_1,1,5YT2.A,A,A,PASS,
5YXB,5YXB_1,1,5YXB.A,A,A,PASS,
5YXD,5YXD_1,1,5YXD.A,A,A,PASS,
5YXJ,5YXJ_1,1,5YXJ.B,B,B,PASS,
5YXJ,5YXJ_1,1,5YXJ.A,A,A,PASS,
5YXL,5YXL_1,1,5YXL.C,C,C,PASS,
5YXL,5YXL_1,1,5YXL.A,A,A,PASS,
5Z12,5Z12_1,1,5Z12.E,E,D,PASS,
5Z12,5Z12_1,1,5Z12.A,A,A,PASS,
5Z12,5Z12_2,2,5Z12.G,G,B,PASS,
5Z12,5Z12_2,2,5Z12.B,B,C,PASS,
5Z5S,5Z5S_1,1,5Z5S.A,A,A,PASS,
5Z6S,5Z6S_1,1,5Z6S.A,A,A,PASS,
5ZA1,5ZA1_1,1,5ZA1.B,B,B,PASS,
5ZA1,5ZA1_1,1,5ZA1.A,A,A,PASS,
5ZQU,5ZQU_1,1,5ZQU.D,D,D,PASS,
5ZQU,5ZQU_1,1,5ZQU.C,C,C,PASS,
5ZQU,5ZQU_1,1,5ZQU.B,B,B,PASS,
5ZQU,5ZQU_1,1,5ZQU.A,A,A,PASS,
5ZXI,5ZXI_1,1,5ZXI.B,B,B,PASS,
5ZXI,5ZXI_1,1,5ZXI.A,A,A,PASS,
6A22,6A22_1,1,6A22.G,G,G,PASS,
6A22,6A22_1,1,6A22.E,E,E,PASS,
6A22,6A22_1,1,6A22.C,C,C,PASS,
6A22,6A22_1,1,6A22.A,A,A,PASS,
6A5W,6A5W_1,1,6A5W.C,C,C,PASS,
6A5W,6A5W_1,1,6A5W.A,A,A,PASS,
6A5X,6A5X_1,1,6A5X.A,A,A,PASS,
6A5Y,6A5Y_1,1,6A5Y.A,A,A,PASS,
6A5Y,6A5Y_3,3,6A5Y.C,C,D,PASS,
6A5Z,6A5Z_1,1,6A5Z.C,C,H,PASS,
6A5Z,6A5Z_1,1,6A5Z.A,A,A,PASS,
6A5Z,6A5Z_2,2,6A5Z.D,D,L,PASS,
6A5Z,6A5Z_2,2,6A5Z.B,B,D,PASS,
6A60,6A60_1,1,6A60.A,A,A,PASS,
6A60,6A60_3,3,6A60.C,C,D,PASS,
6A6K,6A6K_1,1,6A6K.C,C,C,PASS,
6A6K,6A6K_1,1,6A6K.B,B,B,PASS,
6A6K,6A6K_1,1,6A6K.A,A,A,PASS,
6A6P,6A6P_1,1,6A6P.B,B,B,PASS,
6A6P,6A6P_1,1,6A6P.A,A,A,PASS,
6AD9,6AD9_1,1,6AD9.A,A,A,PASS,
6AN1,6AN1_1,1,6AN1.B,B,B,PASS,
6AN1,6AN1_1,1,6AN1.A,A,A,PASS,
6AUG,6AUG_1,1,6AUG.B,B,B,PASS,
6AUG,6AUG_1,1,6AUG.A,A,A,PASS,
6AVI,6AVI_1,1,6AVI.B,B,B,PASS,
6AVI,6AVI_1,1,6AVI.A,A,A,PASS,
6B0F,6B0F_1,1,6B0F.B,B,B,PASS,
6B0F,6B0F_1,1,6B0F.A,A,A,PASS,
6B30,6B30_1,1,6B30.B,B,B,PASS,
6B30,6B30_1,1,6B30.A,A,A,PASS,
6B31,6B31_1,1,6B31.B,B,B,PASS,
6B31,6B31_1,1,6B31.A,A,A,PASS,
6B33,6B33_1,1,6B33.B,B,B,PASS,
6B33,6B33_1,1,6B33.A,A,A,PASS,
6BN6,6BN6_1,1,6BN6.B,B,B,PASS,
6BN6,6BN6_1,1,6BN6.A,A,A,PASS,
6BNS,6BNS_1,1,6BNS.B,B,B,PASS,
6BNS,6BNS_1,1,6BNS.A,A,A,PASS,
6BQU,6BQU_1,1,6BQU.D,D,A,PASS,
6BQU,6BQU_1,1,6BQU.A,A,B,PASS,
6BR2,6BR2_1,1,6BR2.B,B,B,PASS,
6BR2,6BR2_1,1,6BR2.A,A,A,PASS,
6BR3,6BR3_1,1,6BR3.B,B,B,PASS,
6BR3,6BR3_1,1,6BR3.A,A,A,PASS,
6C1I,6C1I_1,1,6C1I.B,B,B,PASS,
6C1I,6C1I_1,1,6C1I.A,A,A,PASS,
6C42,6C42_1,1,6C42.B,B,B,PASS,
6C42,6C42_1,1,6C42.A,A,A,PASS,
6C5Q,6C5Q_1,1,6C5Q.A,A,A,PASS,
6C5T,6C5T_1,1,6C5T.A,A,A,PASS,
6CBZ,6CBZ_1,1,6CBZ.A,A,A,PASS,
6CBZ,6CBZ_2,2,6CBZ.B,B,B,PASS,
6CFN,6CFN_1,1,6CFN.H,H,H,PASS,
6CFN,6CFN_1,1,6CFN.G,G,G,PASS,
6CFN,6CFN_1,1,6CFN.F,F,F,PASS,
6CFN,6CFN_1,1,6CFN.E,E,E,PASS,
6CFN,6CFN_1,1,6CFN.D,D,D,PASS,
6CFN,6CFN_1,1,6CFN.C,C,C,PASS,
6CFN,6CFN_1,1,6CFN.B,B,B,PASS,
6CFN,6CFN_1,1,6CFN.A,A,A,PASS,
6CHT,6CHT_1,1,6CHT.T,T,W,PASS,
6CHT,6CHT_1,1,6CHT.S,S,V,PASS,
6CHT,6CHT_1,1,6CHT.R,R,T,PASS,
6CHT,6CHT_1,1,6CHT.Q,Q,S,PASS,
6CHT,6CHT_1,1,6CHT.P,P,Q,PASS,
6CHT,6CHT_1,1,6CHT.O,O,P,PASS,
6CHT,6CHT_1,1,6CHT.N,N,N,PASS,
6CHT,6CHT_1,1,6CHT.M,M,M,PASS,
6CHT,6CHT_1,1,6CHT.K,K,K,PASS,
6CHT,6CHT_1,1,6CHT.J,J,J,PASS,
6CHT,6CHT_1,1,6CHT.H,H,H,PASS,
6CHT,6CHT_1,1,6CHT.G,G,G,PASS,
6CHT,6CHT_1,1,6CHT.E,E,E,PASS,
6CHT,6CHT_1,1,6CHT.D,D,D,PASS,
6CHT,6CHT_1,1,6CHT.B,B,B,PASS,
6CHT,6CHT_1,1,6CHT.A,A,A,PASS,
6CHW,6CHW_1,1,6CHW.A,A,A,PASS,
6CHZ,6CHZ_1,1,6CHZ.A,A,A,PASS,
6CN5,6CN5_1,1,6CN5.B,B,B,PASS,
6CN5,6CN5_1,1,6CN5.A,A,A,PASS,
6CN6,6CN6_1,1,6CN6.A,A,A,PASS,
6CVH,6CVH_1,1,6CVH.A,A,A,PASS,
6CZN,6CZN_1,1,6CZN.B,B,B,PASS,
6CZN,6CZN_1,1,6CZN.A,A,A,PASS,
6D0F,6D0F_1,1,6D0F.B,B,B,PASS,
6D0F,6D0F_1,1,6D0F.A,A,A,PASS,
6D3E,6D3E_1,1,6D3E.B,B,B,PASS,
6D3E,6D3E_1,1,6D3E.A,A,A,PASS,
6D8X,6D8X_1,1,6D8X.A,A,A,PASS,
6D94,6D94_1,1,6D94.A,A,A,PASS,
6DBH,6DBH_1,1,6DBH.B,B,B,PASS,
6DBH,6DBH_1,1,6DBH.A,A,A,PASS,
6DCU,6DCU_1,1,6DCU.B,B,B,PASS,
6DCU,6DCU_1,1,6DCU.A,A,A,PASS,
6DDA,6DDA_1,1,6DDA.C,C,C,PASS,
6DDA,6DDA_1,1,6DDA.A,A,B,PASS,
6DDA,6DDA_2,2,6DDA.B,B,A,PASS,
6DF6,6DF6_1,1,6DF6.D,D,D,PASS,
6DF6,6DF6_1,1,6DF6.C,C,C,PASS,
6DF6,6DF6_1,1,6DF6.B,B,B,PASS,
6DF6,6DF6_1,1,6DF6.A,A,A,PASS,
6DFN,6DFN_1,1,6DFN.D,D,D,PASS,
6DFN,6DFN_1,1,6DFN.C,C,C,PASS,
6DFN,6DFN_1,1,6DFN.B,B,B,PASS,
6DFN,6DFN_1,1,6DFN.A,A,A,PASS,
6DGL,6DGL_1,1,6DGL.B,B,B,PASS,
6DGL,6DGL_1,1,6DGL.A,A,A,PASS,
6DGO,6DGO_1,1,6DGO.B,B,B,PASS,
6DGO,6DGO_1,1,6DGO.A,A,A,PASS,
6DGP,6DGP_1,1,6DGP.B,B,B,PASS,
6DGP,6DGP_1,1,6DGP.A,A,A,PASS,
6DGQ,6DGQ_1,1,6DGQ.B,B,B,PASS,
6DGQ,6DGQ_1,1,6DGQ.A,A,A,PASS,
6DGR,6DGR_1,1,6DGR.B,B,B,PASS,
6DGR,6DGR_1,1,6DGR.A,A,A,PASS,
6DH9,6DH9_1,1,6DH9.B,B,B,PASS,
6DH9,6DH9_1,1,6DH9.A,A,A,PASS,
6DHA,6DHA_1,1,6DHA.B,B,B,PASS,
6DHA,6DHA_1,1,6DHA.A,A,A,PASS,
6DUP,6DUP_1,1,6DUP.B,B,B,PASS,
6DUP,6DUP_1,1,6DUP.A,A,A,PASS,
6DXK,6DXK_1,1,6DXK.B,B,B,PASS,
6DXK,6DXK_1,1,6DXK.A,A,A,PASS,
6E3E,6E3E_1,1,6E3E.B,B,B,PASS,
6E3E,6E3E_1,1,6E3E.A,A,A,PASS,
6E3G,6E3G_1,1,6E3G.C,C,B,PASS,
6E3G,6E3G_1,1,6E3G.A,A,A,PASS,
6E5A,6E5A_1,1,6E5A.B,B,B,PASS,
6E5A,6E5A_1,1,6E5A.A,A,A,PASS,
6EL6,6EL6_1,1,6EL6.A,A,A,PASS,
6EL7,6EL7_1,1,6EL7.A,A,A,PASS,
6EL9,6EL9_1,1,6EL9.A,A,A,PASS,
6ENQ,6ENQ_1,1,6ENQ.B,B,B,PASS,
6ENQ,6ENQ_1,1,6ENQ.A,A,A,PASS,
6ESN,6ESN_1,1,6ESN.A,A,A,PASS,
6F2L,6F2L_1,1,6F2L.B,B,B,PASS,
6F2L,6F2L_1,1,6F2L.A,A,A,PASS,
6FBQ,6FBQ_1,1,6FBQ.B,B,B,PASS,
6FBQ,6FBQ_1,1,6FBQ.A,A,A,PASS,
6FBR,6FBR_1,1,6FBR.B,B,B,PASS,
6FBR,6FBR_1,1,6FBR.A,A,A,PASS,
6FGQ,6FGQ_1,1,6FGQ.B,B,B,PASS,
6FGQ,6FGQ_1,1,6FGQ.A,A,A,PASS,
6FX0,6FX0_1,1,6FX0.A,A,A,PASS,
6FZF,6FZF_1,1,6FZF.B,B,B,PASS,
6FZF,6FZF_1,1,6FZF.A,A,A,PASS,
6FZG,6FZG_1,1,6FZG.A,A,A,PASS,
6FZJ,6FZJ_1,1,6FZJ.B,B,B,PASS,
6FZJ,6FZJ_1,1,6FZJ.A,A,A,PASS,
6FZP,6FZP_1,1,6FZP.A,A,A,PASS,
6FZU,6FZU_1,1,6FZU.B,B,B,PASS,
6FZU,6FZU_1,1,6FZU.A,A,A,PASS,
6FZY,6FZY_1,1,6FZY.B,B,B,PASS,
6FZY,6FZY_1,1,6FZY.A,A,A,PASS,
6G05,6G05_1,1,6G05.B,B,B,PASS,
6G05,6G05_1,1,6G05.A,A,A,PASS,
6G07,6G07_1,1,6G07.G,G,D,PASS,
6G07,6G07_1,1,6G07.E,E,C,PASS,
6G07,6G07_1,1,6G07.C,C,B,PASS,
6G07,6G07_1,1,6G07.A,A,A,PASS,
6GEV,6GEV_1,1,6GEV.A,A,A,PASS,
6GG8,6GG8_1,1,6GG8.A,A,A,PASS,
6GGG,6GGG_1,1,6GGG.A,A,A,PASS,
6HHP,6HHP_2,2,6HHP.B,B,B,PASS,
6HJ2,6HJ2_1,1,6HJ2.A,A,A,PASS,
6HKB,6HKB_2,2,6HKB.B,B,B,PASS,
6HKF,6HKF_2,2,6HKF.B,B,B,PASS,
6HL0,6HL0_1,1,6HL0.A,A,A,PASS,
6HL1,6HL1_1,1,6HL1.A,A,A,PASS,
6HMU,6HMU_2,2,6HMU.B,B,B,PASS,
6HN6,6HN6_1,1,6HN6.A,A,A,PASS,
6HTY,6HTY_1,1,6HTY.B,B,B,PASS,
6HTY,6HTY_1,1,6HTY.A,A,A,PASS,
6I61,6I61_1,1,6I61.A,A,A,PASS,
6I62,6I62_1,1,6I62.A,A,A,PASS,
6I63,6I63_1,1,6I63.A,A,A,PASS,
6I64,6I64_1,1,6I64.A,A,A,PASS,
6I65,6I65_1,1,6I65.A,A,A,PASS,
6I66,6I66_1,1,6I66.A,A,A,PASS,
6I67,6I67_1,1,6I67.A,A,A,PASS,
6IAR,6IAR_1,1,6IAR.A,A,A,PASS,
6ICJ,6ICJ_1,1,6ICJ.A,A,A,PASS,
6IJR,6IJR_1,1,6IJR.C,C,C,PASS,
6IJR,6IJR_1,1,6IJR.A,A,A,PASS,
6IJS,6IJS_1,1,6IJS.A,A,A,PASS,
6ILQ,6ILQ_1,1,6ILQ.A,A,A,PASS,
6ITM,6ITM_1,1,6ITM.C,C,C,PASS,
6ITM,6ITM_1,1,6ITM.A,A,A,PASS,
6IVX,6IVX_1,1,6IVX.G,G,G,PASS,
6IVX,6IVX_1,1,6IVX.E,E,E,PASS,
6IVX,6IVX_1,1,6IVX.C,C,C,PASS,
6IVX,6IVX_1,1,6IVX.A,A,A,PASS,
6IZM,6IZM_1,1,6IZM.A,A,A,PASS,
6IZN,6IZN_1,1,6IZN.A,A,A,PASS,
6J1L,6J1L_1,1,6J1L.C,C,C,PASS,
6J1L,6J1L_1,1,6J1L.B,B,B,PASS,
6J1L,6J1L_1,1,6J1L.A,A,A,PASS,
6J3N,6J3N_1,1,6J3N.A,A,A,PASS,
6JEY,6JEY_1,1,6JEY.B,B,B,PASS,
6JEY,6JEY_1,1,6JEY.A,A,A,PASS,
6JF0,6JF0_1,1,6JF0.B,B,B,PASS,
6JF0,6JF0_1,1,6JF0.A,A,A,PASS,
6JIO,6JIO_1,1,6JIO.D,D,D,PASS,
6JIO,6JIO_1,1,6JIO.C,C,C,PASS,
6JIO,6JIO_1,1,6JIO.B,B,B,PASS,
6JIO,6JIO_1,1,6JIO.A,A,A,PASS,
6JNO,6JNO_1,1,6JNO.D,D,D,PASS,
6JNO,6JNO_1,1,6JNO.C,C,C,PASS,
6JNO,6JNO_1,1,6JNO.B,B,B,PASS,
6JNO,6JNO_1,1,6JNO.A,A,A,PASS,
6JNR,6JNR_1,1,6JNR.B,B,B,PASS,
6JNR,6JNR_1,1,6JNR.A,A,A,PASS,
6JQ7,6JQ7_1,1,6JQ7.A,A,A,PASS,
6K0T,6K0T_1,1,6K0T.C,C,C,PASS,
6K0T,6K0T_1,1,6K0T.A,A,A,PASS,
6K3N,6K3N_1,1,6K3N.A,A,A,PASS,
6K9G,6K9G_1,1,6K9G.D,D,D,PASS,
6K9G,6K9G_1,1,6K9G.C,C,C,PASS,
6K9G,6K9G_1,1,6K9G.B,B,B,PASS,
6K9G,6K9G_1,1,6K9G.A,A,A,PASS,
6K9H,6K9H_1,1,6K9H.B,B,B,PASS,
6K9H,6K9H_1,1,6K9H.A,A,A,PASS,
6K9M,6K9M_1,1,6K9M.D,D,D,PASS,
6K9M,6K9M_1,1,6K9M.C,C,C,PASS,
6K9M,6K9M_1,1,6K9M.B,B,B,PASS,
6K9M,6K9M_1,1,6K9M.A,A,A,PASS,
6KAX,6KAX_1,1,6KAX.A,A,A,PASS,
6KAY,6KAY_1,1,6KAY.A,A,A,PASS,
6KAZ,6KAZ_1,1,6KAZ.A,A,A,PASS,
6KB0,6KB0_1,1,6KB0.A,A,A,PASS,
6KB1,6KB1_1,1,6KB1.A,A,A,PASS,
6KB2,6KB2_1,1,6KB2.A,A,A,PASS,
6KB3,6KB3_1,1,6KB3.A,A,A,PASS,
6KB4,6KB4_1,1,6KB4.A,A,A,PASS,
6KB5,6KB5_1,1,6KB5.A,A,A,PASS,
6KB6,6KB6_1,1,6KB6.A,A,A,PASS,
6KB7,6KB7_1,1,6KB7.A,A,A,PASS,
6KB8,6KB8_1,1,6KB8.A,A,A,PASS,
6KB9,6KB9_1,1,6KB9.A,A,A,PASS,
6KBA,6KBA_1,1,6KBA.A,A,A,PASS,
6KKB,6KKB_1,1,6KKB.A,A,X,PASS,
6KKE,6KKE_1,1,6KKE.A,A,A,PASS,
6KNR,6KNR_1,1,6KNR.B,B,B,PASS,
6KNR,6KNR_1,1,6KNR.A,A,A,PASS,
6KNU,6KNU_1,1,6KNU.A,A,A,PASS,
6KNV,6KNV_1,1,6KNV.A,A,A,PASS,
6KNW,6KNW_1,1,6KNW.A,A,A,PASS,
6KTM,6KTM_1,1,6KTM.A,A,A,PASS,
6KTN,6KTN_1,1,6KTN.A,A,A,PASS,
6KXX,6KXX_1,1,6KXX.A,A,A,PASS,
6KXY,6KXY_1,1,6KXY.A,A,A,PASS,
6KYP,6KYP_1,1,6KYP.B,B,B,PASS,
6KYP,6KYP_1,1,6KYP.A,A,A,PASS,
6KZ5,6KZ5_1,1,6KZ5.B,B,B,PASS,
6KZ5,6KZ5_1,1,6KZ5.A,A,A,PASS,
6L36,6L36_1,1,6L36.B,B,B,PASS,
6L36,6L36_1,1,6L36.A,A,A,PASS,
6L37,6L37_1,1,6L37.B,B,B,PASS,
6L37,6L37_1,1,6L37.A,A,A,PASS,
6L38,6L38_1,1,6L38.B,B,B,PASS,
6L38,6L38_1,1,6L38.A,A,A,PASS,
6L6K,6L6K_1,1,6L6K.A,A,A,PASS,
