polymer_entity_id,pdb_id,entity_id,mapped_database_name,mapped_uniprot_accession,alignment_regions_json,query_project_uniprot,is_project_receptor_accession,is_query_receptor_accession,duplicate_mapping_for_same_accession,aligned_region_count,reference_intervals_overlap,entity_intervals_overlap,computed_reference_sequence_coverage,computed_entity_sequence_coverage
1G50_1,1G50,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":304,""length"":247,""entity_end_seq_id"":247,""ref_end_seq_id"":550}]",P03372,True,True,False,1,False,False,0.415126,1.0
1G1U_1,1G1U,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":225,""length"":238,""entity_end_seq_id"":238,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.515152,1.0
1FM9_2,1FM9,2,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":272,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,1.0
1FM9_1,1FM9,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":225,""length"":238,""entity_end_seq_id"":238,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.515152,1.0
1FM6_2,1FM6,2,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":272,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,1.0
1FM6_1,1FM6,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":225,""length"":238,""entity_end_seq_id"":238,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.515152,1.0
1FD0_1,1FD0,1,UniProt,P13631,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":183,""length"":235,""entity_end_seq_id"":235,""ref_end_seq_id"":417}]",P13631,True,True,False,1,False,False,0.517621,1.0
1FCZ_1,1FCZ,1,UniProt,P13631,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":183,""length"":235,""entity_end_seq_id"":235,""ref_end_seq_id"":417}]",P13631,True,True,False,1,False,False,0.517621,1.0
1FCY_1,1FCY,1,UniProt,P13631,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":182,""length"":236,""entity_end_seq_id"":236,""ref_end_seq_id"":417}]",P13631,True,True,False,1,False,False,0.519824,1.0
1FCX_1,1FCX,1,UniProt,P13631,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":183,""length"":235,""entity_end_seq_id"":235,""ref_end_seq_id"":417}]",P13631,True,True,False,1,False,False,0.517621,1.0
1FBY_1,1FBY,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":224,""length"":239,""entity_end_seq_id"":239,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.517316,1.0
1EXX_1,1EXX,1,UniProt,P13631,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":178,""length"":246,""entity_end_seq_id"":246,""ref_end_seq_id"":423}]",P13631,True,True,False,1,False,False,0.54185,1.0
1EXA_1,1EXA,1,UniProt,P13631,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":178,""length"":246,""entity_end_seq_id"":246,""ref_end_seq_id"":423}]",P13631,True,True,False,1,False,False,0.54185,1.0
1ERR_1,1ERR,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":301,""length"":253,""entity_end_seq_id"":253,""ref_end_seq_id"":553}]",P03372,True,True,False,1,False,False,0.42521,1.0
1ERE_1,1ERE,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":301,""length"":253,""entity_end_seq_id"":253,""ref_end_seq_id"":553}]",P03372,True,True,False,1,False,False,0.42521,1.0
1E3K_1,1E3K,1,UniProt,P06401,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":676,""length"":258,""entity_end_seq_id"":258,""ref_end_seq_id"":933}]",P06401,True,True,False,1,False,False,0.276527,1.0
1E3G_1,1E3G,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":658,""length"":263,""entity_end_seq_id"":263,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.28587,1.0
1DSZ_4,1DSZ,4,UniProt,P19793,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":129,""length"":84,""entity_end_seq_id"":85,""ref_end_seq_id"":212}]",P19793,True,True,False,1,False,False,0.181818,0.988235
1DSZ_3,1DSZ,3,UniProt,P10276,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":82,""length"":86,""entity_end_seq_id"":86,""ref_end_seq_id"":167}]",P10276,True,True,False,1,False,False,0.186147,1.0
1DKF_2,1DKF,2,UniProt,P10276,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":182,""length"":235,""entity_end_seq_id"":235,""ref_end_seq_id"":416}]",P10276,True,True,False,1,False,False,0.508658,1.0
1DB1_1,1DB1,1,UniProt,P11473,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":118,""length"":259,""entity_end_seq_id"":259,""ref_end_seq_id"":376}]",P11473,True,True,False,1,False,False,0.606557,1.0
1BY4_3,1BY4,3,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":128,""length"":82,""entity_end_seq_id"":82,""ref_end_seq_id"":209}]",P19793,True,True,False,1,False,False,0.177489,1.0
1BSX_1,1BSX,1,UniProt,P10828,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":202,""length"":260,""entity_end_seq_id"":260,""ref_end_seq_id"":461}]",P10828,True,True,False,1,False,False,0.563991,1.0
1A6Y_3,1A6Y,3,UniProt,P20393,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":123,""length"":94,""entity_end_seq_id"":94,""ref_end_seq_id"":216}]",P20393,True,True,False,1,False,False,0.153094,1.0
1A52_1,1A52,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":297,""length"":258,""entity_end_seq_id"":258,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.433613,1.0
1A28_1,1A28,1,UniProt,P06401,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":678,""length"":256,""entity_end_seq_id"":256,""ref_end_seq_id"":933}]",P06401,True,True,False,1,False,False,0.274384,1.0
11ZU_2,11ZU,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":581,""length"":15,""entity_end_seq_id"":15,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.02521,1.0
11SJ_2,11SJ,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":581,""length"":15,""entity_end_seq_id"":15,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.02521,1.0
11SI_2,11SI,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":581,""length"":15,""entity_end_seq_id"":15,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.02521,1.0
11SH_2,11SH,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":581,""length"":15,""entity_end_seq_id"":15,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.02521,1.0
11SG_2,11SG,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":581,""length"":15,""entity_end_seq_id"":15,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.02521,1.0
11SF_2,11SF,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":581,""length"":15,""entity_end_seq_id"":15,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.02521,1.0
11SE_2,11SE,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":581,""length"":15,""entity_end_seq_id"":15,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.02521,1.0
11SD_2,11SD,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":581,""length"":15,""entity_end_seq_id"":15,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.02521,1.0
2P7G_1,2P7G,1,UniProt,P62508,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":229,""length"":230,""entity_end_seq_id"":251,""ref_end_seq_id"":458}]",P62508,True,True,False,1,False,False,0.502183,0.916335
2Q7J_1,2Q7J,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":664,""length"":257,""entity_end_seq_id"":257,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.279348,1.0
2Q7I_2,2Q7I,2,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":20,""length"":11,""entity_end_seq_id"":11,""ref_end_seq_id"":30}]",P10275,True,True,False,1,False,False,0.011957,1.0
2Q7I_1,2Q7I,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":664,""length"":257,""entity_end_seq_id"":257,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.279348,1.0
2Q70_1,2Q70,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":304,""length"":248,""entity_end_seq_id"":248,""ref_end_seq_id"":551}]",P03372,True,True,False,1,False,False,0.416807,1.0
2Q6S_1,2Q6S,1,UniProt,P37231,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":233,""length"":273,""entity_end_seq_id"":274,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.540594,0.99635
2Q6R_1,2Q6R,1,UniProt,P37231,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":233,""length"":273,""entity_end_seq_id"":274,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.540594,0.99635
2Q6J_1,2Q6J,1,UniProt,P03372,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":298,""length"":257,""entity_end_seq_id"":258,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.431933,0.996124
2Q61_1,2Q61,1,UniProt,P37231,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":233,""length"":273,""entity_end_seq_id"":274,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.540594,0.99635
2Q5S_1,2Q5S,1,UniProt,P37231,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":233,""length"":273,""entity_end_seq_id"":274,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.540594,0.99635
2Q5P_1,2Q5P,1,UniProt,P37231,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":233,""length"":273,""entity_end_seq_id"":274,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.540594,0.99635
2Q5G_1,2Q5G,1,UniProt,Q03181,"[{""entity_beg_seq_id"":7,""ref_beg_seq_id"":165,""length"":277,""entity_end_seq_id"":283,""ref_end_seq_id"":441}]",Q03181,True,True,False,1,False,False,0.628118,0.978799
2Q59_2,2Q59,2,UniProt,P37231,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":233,""length"":273,""entity_end_seq_id"":274,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.540594,0.99635
2Q59_1,2Q59,1,UniProt,P37231,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":233,""length"":273,""entity_end_seq_id"":274,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.540594,0.99635
2Q3Y_2,2Q3Y,2,UniProt,Q15466,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":18,""length"":10,""entity_end_seq_id"":10,""ref_end_seq_id"":27}]",Q15466,True,True,False,1,False,False,0.038911,1.0
2PRG_1,2PRG,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":235,""length"":271,""entity_end_seq_id"":271,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.536634,1.0
2POG_1,2POG,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":304,""length"":248,""entity_end_seq_id"":248,""ref_end_seq_id"":551}]",P03372,True,True,False,1,False,False,0.416807,1.0
2POB_1,2POB,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":272,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,1.0
2PNU_1,2PNU,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":655,""length"":266,""entity_end_seq_id"":266,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.28913,1.0
2PKL_1,2PKL,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":670,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.272826,1.0
2PJL_1,2PJL,1,UniProt,P11474,"[{""entity_beg_seq_id"":17,""ref_beg_seq_id"":193,""length"":231,""entity_end_seq_id"":247,""ref_end_seq_id"":423}]",P11474,True,True,False,1,False,False,0.546099,0.935223
2PIX_1,2PIX,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":670,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.272826,1.0
2PIW_1,2PIW,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":670,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.272826,1.0
2PIV_1,2PIV,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":670,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.272826,1.0
2PIU_1,2PIU,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":670,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.272826,1.0
2PIT_1,2PIT,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":670,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.272826,1.0
2PIR_1,2PIR,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":670,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.272826,1.0
2PIQ_1,2PIQ,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":670,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.272826,1.0
2PIP_1,2PIP,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":670,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.272826,1.0
2PIO_1,2PIO,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":670,""length"":251,""entity_end_seq_id"":251,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.272826,1.0
2PIN_1,2PIN,1,UniProt,P10828,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":209,""length"":253,""entity_end_seq_id"":253,""ref_end_seq_id"":461}]",P10828,True,True,False,1,False,False,0.548807,1.0
2P7Z_1,2P7Z,1,UniProt,P62508,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":229,""length"":230,""entity_end_seq_id"":251,""ref_end_seq_id"":458}]",P62508,True,True,False,1,False,False,0.502183,0.916335
2P7A_1,2P7A,1,UniProt,P62508,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":229,""length"":230,""entity_end_seq_id"":251,""ref_end_seq_id"":458}]",P62508,True,True,False,1,False,False,0.502183,0.916335
2P54_1,2P54,1,UniProt,Q07869,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":202,""length"":267,""entity_end_seq_id"":267,""ref_end_seq_id"":468}]",Q07869,True,True,False,1,False,False,0.570513,1.0
2P4Y_1,2P4Y,1,UniProt,P37231,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":231,""length"":275,""entity_end_seq_id"":277,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.544554,0.99278
2P1V_1,2P1V,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":223,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.519481,1.0
2P1U_1,2P1U,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":223,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.519481,1.0
2P1T_1,2P1T,1,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":223,""length"":240,""entity_end_seq_id"":240,""ref_end_seq_id"":462}]",P19793,True,True,False,1,False,False,0.519481,1.0
2P15_1,2P15,1,UniProt,P03372,"[{""entity_beg_seq_id"":2,""ref_beg_seq_id"":298,""length"":257,""entity_end_seq_id"":258,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.431933,0.996124
2OZ7_1,2OZ7,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":672,""length"":249,""entity_end_seq_id"":249,""ref_end_seq_id"":920}]",P10275,True,True,False,1,False,False,0.270652,1.0
2OVM_1,2OVM,1,UniProt,P06401,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":678,""length"":256,""entity_end_seq_id"":256,""ref_end_seq_id"":933}]",P06401,True,True,False,1,False,False,0.274384,1.0
2OVH_1,2OVH,1,UniProt,P06401,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":678,""length"":256,""entity_end_seq_id"":256,""ref_end_seq_id"":933}]",P06401,True,True,False,1,False,False,0.274384,1.0
2OUZ_1,2OUZ,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":301,""length"":253,""entity_end_seq_id"":253,""ref_end_seq_id"":553}]",P03372,True,True,False,1,False,False,0.42521,1.0
2OM9_1,2OM9,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":232,""length"":274,""entity_end_seq_id"":278,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.542574,0.985612
2OCF_1,2OCF,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":298,""length"":298,""entity_end_seq_id"":298,""ref_end_seq_id"":595}]",P03372,True,True,False,1,False,False,0.50084,1.0
2OAX_1,2OAX,1,UniProt,P08235,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":731,""length"":254,""entity_end_seq_id"":256,""ref_end_seq_id"":984}]",P08235,True,True,False,1,False,False,0.25813,0.992188
2O9I_1,2O9I,1,UniProt,O75469,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":142,""length"":293,""entity_end_seq_id"":293,""ref_end_seq_id"":434}]",O75469,True,True,False,1,False,False,0.675115,1.0
2NV7_1,2NV7,1,UniProt,Q92731,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":263,""length"":238,""entity_end_seq_id"":238,""ref_end_seq_id"":500}]",Q92731,True,True,False,1,False,False,0.449057,1.0
2NPA_1,2NPA,1,UniProt,Q07869,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":199,""length"":270,""entity_end_seq_id"":270,""ref_end_seq_id"":468}]",Q07869,True,True,False,1,False,False,0.576923,1.0
2NLL_4,2NLL,4,UniProt,P10828,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":104,""length"":103,""entity_end_seq_id"":103,""ref_end_seq_id"":206}]",P10828,True,True,False,1,False,False,0.223427,1.0
2NLL_3,2NLL,3,UniProt,P19793,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":135,""length"":66,""entity_end_seq_id"":66,""ref_end_seq_id"":200}]",P19793,True,True,False,1,False,False,0.142857,1.0
2LLQ_2,2LLQ,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":287,""length"":19,""entity_end_seq_id"":19,""ref_end_seq_id"":305}]",P03372,True,True,False,1,False,False,0.031933,1.0
2LLO_2,2LLO,2,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":287,""length"":19,""entity_end_seq_id"":19,""ref_end_seq_id"":305}]",P03372,True,True,False,1,False,False,0.031933,1.0
2LBD_1,2LBD,1,UniProt,P13631,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":178,""length"":246,""entity_end_seq_id"":267,""ref_end_seq_id"":423}]",P13631,True,True,False,1,False,False,0.54185,0.921348
2JJ3_1,2JJ3,1,UniProt,Q92731,"[{""entity_beg_seq_id"":3,""ref_beg_seq_id"":251,""length"":255,""entity_end_seq_id"":257,""ref_end_seq_id"":505}]",Q92731,True,True,False,1,False,False,0.481132,0.992218
2JFA_2,2JFA,2,UniProt,P03372,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":303,""length"":231,""entity_end_seq_id"":252,""ref_end_seq_id"":533}]",P03372,True,True,False,1,False,False,0.388235,0.916667
2JFA_1,2JFA,1,UniProt,P03372,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":303,""length"":231,""entity_end_seq_id"":252,""ref_end_seq_id"":533}]",P03372,True,True,False,1,False,False,0.388235,0.916667
2JF9_1,2JF9,1,UniProt,P03372,"[{""entity_beg_seq_id"":22,""ref_beg_seq_id"":303,""length"":231,""entity_end_seq_id"":252,""ref_end_seq_id"":533}]",P03372,True,True,False,1,False,False,0.388235,0.916667
2J4A_1,2J4A,1,UniProt,P10828,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":209,""length"":253,""entity_end_seq_id"":253,""ref_end_seq_id"":461}]",P10828,True,True,False,1,False,False,0.548807,1.0
2J14_1,2J14,1,UniProt,Q03181,"[{""entity_beg_seq_id"":7,""ref_beg_seq_id"":163,""length"":279,""entity_end_seq_id"":285,""ref_end_seq_id"":441}]",Q03181,True,True,False,1,False,False,0.632653,0.978947
2IOK_1,2IOK,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":301,""length"":254,""entity_end_seq_id"":254,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.426891,1.0
2IOG_1,2IOG,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":309,""length"":246,""entity_end_seq_id"":246,""ref_end_seq_id"":554}]",P03372,True,True,False,1,False,False,0.413445,1.0
2I4Z_1,2I4Z,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":223,""length"":282,""entity_end_seq_id"":286,""ref_end_seq_id"":504}]",P37231,True,True,False,1,False,False,0.558416,0.986014
2I4P_1,2I4P,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":223,""length"":282,""entity_end_seq_id"":286,""ref_end_seq_id"":504}]",P37231,True,True,False,1,False,False,0.558416,0.986014
2I4J_1,2I4J,1,UniProt,P37231,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":223,""length"":282,""entity_end_seq_id"":286,""ref_end_seq_id"":504}]",P37231,True,True,False,1,False,False,0.558416,0.986014
2I0J_1,2I0J,1,UniProt,P03372,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":304,""length"":244,""entity_end_seq_id"":244,""ref_end_seq_id"":547}]",P03372,True,True,False,1,False,False,0.410084,1.0
2I0G_1,2I0G,1,UniProt,Q92731,"[{""entity_beg_seq_id"":8,""ref_beg_seq_id"":256,""length"":250,""entity_end_seq_id"":257,""ref_end_seq_id"":505}]",Q92731,True,True,False,1,False,False,0.471698,0.972763
2HWR_1,2HWR,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":235,""length"":271,""entity_end_seq_id"":271,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.536634,1.0
2HWQ_1,2HWQ,1,UniProt,P37231,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":235,""length"":271,""entity_end_seq_id"":271,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.536634,1.0
2HVC_1,2HVC,1,UniProt,P10275,"[{""entity_beg_seq_id"":1,""ref_beg_seq_id"":670,""length"":250,""entity_end_seq_id"":250,""ref_end_seq_id"":919}]",P10275,True,True,False,1,False,False,0.271739,1.0
2HFP_1,2HFP,1,UniProt,P37231,"[{""entity_beg_seq_id"":11,""ref_beg_seq_id"":234,""length"":272,""entity_end_seq_id"":282,""ref_end_seq_id"":505}]",P37231,True,True,False,1,False,False,0.538614,0.964539
2HB8_1,2HB8,1,UniProt,P11473,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":118,""length"":259,""entity_end_seq_id"":263,""ref_end_seq_id"":376}]",P11473,True,True,False,1,False,False,0.606557,0.984791
2HB7_1,2HB7,1,UniProt,P11473,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":118,""length"":259,""entity_end_seq_id"":263,""ref_end_seq_id"":376}]",P11473,True,True,False,1,False,False,0.606557,0.984791
2HAS_1,2HAS,1,UniProt,P11473,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":118,""length"":259,""entity_end_seq_id"":263,""ref_end_seq_id"":376}]",P11473,True,True,False,1,False,False,0.606557,0.984791
2HAR_1,2HAR,1,UniProt,P11473,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":118,""length"":259,""entity_end_seq_id"":263,""ref_end_seq_id"":376}]",P11473,True,True,False,1,False,False,0.606557,0.984791
2HAM_1,2HAM,1,UniProt,P11473,"[{""entity_beg_seq_id"":5,""ref_beg_seq_id"":118,""length"":259,""entity_end_seq_id"":263,""ref_end_seq_id"":376}]",P11473,True,True,False,1,False,False,0.606557,0.984791
2H79_1,2H79,1,UniProt,P10827,"[{""entity_beg_seq_id"":7,""ref_beg_seq_id"":148,""length"":223,""entity_end_seq_id"":229,""ref_end_seq_id"":370}]",P10827,True,True,False,1,False,False,0.455102,0.828996
