pdb_id,polymer_entity_id,entity_id,instance_id,label_asym_id,auth_asym_id,instance_metadata_status,instance_metadata_notes,uniprot_id,experimental_methods,resolution_combined_min,resolution_combined_max,r_free_min,r_free_max,lbd_start,lbd_end,mapped_lbd_residues,lbd_mapping_coverage,lbd_mapping_category,taxonomy_audit_status,multi_uniprot_entity,nr_code,common_name,group
1KNU,1KNU_1,1,1KNU.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.264,0.264,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
1KV6,1KV6_1,1,1KV6.B,B,B,PASS,,P62508,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.2674,0.2674,233,457,225,1.0,NEAR_COMPLETE_LBD,,False,NR3B3,ERRγ,Nutritional sensors
1KV6,1KV6_1,1,1KV6.A,A,A,PASS,,P62508,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.2674,0.2674,233,457,225,1.0,NEAR_COMPLETE_LBD,,False,NR3B3,ERRγ,Nutritional sensors
1L2I,1L2I_1,1,1L2I.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.95,1.95,0.243,0.243,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1L2I,1L2I_1,1,1L2I.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.95,1.95,0.243,0.243,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1L2J,1L2J_1,1,1L2J.B,B,B,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.95,2.95,0.299,0.299,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1L2J,1L2J_1,1,1L2J.A,A,A,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.95,2.95,0.299,0.299,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1LO1,1LO1_3,3,1LO1.C,C,A,PASS,,O95718,"[""SOLUTION NMR""]",,,,,208,432,0,0.0,NO_LBD_OVERLAP,,False,NR3B2,ERRβ,Nutritional sensors
1LV2,1LV2_1,1,1LV2.A,A,A,PASS,,Q14541,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.264,0.264,99,328,226,0.982609,NEAR_COMPLETE_LBD,,False,NR2A2,HNF4γ,Nutritional sensors
1M13,1M13_1,1,1M13.A,A,A,PASS,,O75469,"[""X-RAY DIFFRACTION""]",2.15,2.15,0.246,0.246,146,433,288,1.0,NEAR_COMPLETE_LBD,,False,NR1I2,PXR,Nutritional sensors
1M2Z,1M2Z_1,1,1M2Z.C,C,D,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.267,0.267,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
1M2Z,1M2Z_1,1,1M2Z.A,A,A,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.267,0.267,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
1MV9,1MV9_1,1,1MV9.A,A,A,PASS,,P19793,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.249,0.249,227,458,232,1.0,NEAR_COMPLETE_LBD,,False,NR2B1,RXRα,Nutritional sensors
1MVC,1MVC_1,1,1MVC.A,A,A,PASS,,P19793,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.228,0.228,227,458,232,1.0,NEAR_COMPLETE_LBD,,False,NR2B1,RXRα,Nutritional sensors
1MZN,1MZN_1,1,1MZN.G,G,G,PASS,,P19793,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.232,0.232,227,458,232,1.0,NEAR_COMPLETE_LBD,,False,NR2B1,RXRα,Nutritional sensors
1MZN,1MZN_1,1,1MZN.E,E,E,PASS,,P19793,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.232,0.232,227,458,232,1.0,NEAR_COMPLETE_LBD,,False,NR2B1,RXRα,Nutritional sensors
1MZN,1MZN_1,1,1MZN.C,C,C,PASS,,P19793,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.232,0.232,227,458,232,1.0,NEAR_COMPLETE_LBD,,False,NR2B1,RXRα,Nutritional sensors
1MZN,1MZN_1,1,1MZN.A,A,A,PASS,,P19793,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.232,0.232,227,458,232,1.0,NEAR_COMPLETE_LBD,,False,NR2B1,RXRα,Nutritional sensors
1N46,1N46_1,1,1N46.B,B,B,PASS,,P10828,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.25621,0.25621,217,461,245,1.0,NEAR_COMPLETE_LBD,,False,NR1A2,TRβ,Steroid hormone receptors
1N46,1N46_1,1,1N46.A,A,A,PASS,,P10828,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.25621,0.25621,217,461,245,1.0,NEAR_COMPLETE_LBD,,False,NR1A2,TRβ,Steroid hormone receptors
1N83,1N83_1,1,1N83.A,A,A,PASS,,P35398,"[""X-RAY DIFFRACTION""]",1.63,1.63,0.22277,0.22277,272,510,239,1.0,NEAR_COMPLETE_LBD,,False,NR1F1,RORα,Nutritional sensors
1NAV,1NAV_1,1,1NAV.A,A,A,PASS,,P10827,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.279,0.279,163,407,208,0.84898,SUBSTANTIAL_LBD,,False,NR1A1,TRα,Steroid hormone receptors
1NAX,1NAX_1,1,1NAX.A,A,A,PASS,,P10828,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.237,0.237,217,461,244,0.995918,NEAR_COMPLETE_LBD,,False,NR1A2,TRβ,Steroid hormone receptors
1NDE,1NDE_1,1,1NDE.A,A,A,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",3.0,3.0,0.273,0.273,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1NHZ,1NHZ_1,1,1NHZ.A,A,A,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.27585,0.27585,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
1NQ0,1NQ0_1,1,1NQ0.A,A,A,PASS,,P10828,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.2579,0.2579,217,461,245,1.0,NEAR_COMPLETE_LBD,,False,NR1A2,TRβ,Steroid hormone receptors
1NQ1,1NQ1_1,1,1NQ1.A,A,A,PASS,,P10828,"[""X-RAY DIFFRACTION""]",2.9,2.9,0.287,0.287,217,461,245,1.0,NEAR_COMPLETE_LBD,,False,NR1A2,TRβ,Steroid hormone receptors
1NQ2,1NQ2_1,1,1NQ2.A,A,A,PASS,,P10828,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.2642,0.2642,217,461,245,1.0,NEAR_COMPLETE_LBD,,False,NR1A2,TRβ,Steroid hormone receptors
1NRL,1NRL_1,1,1NRL.B,B,B,PASS,,O75469,"[""X-RAY DIFFRACTION""]",2.0,2.0,0.24,0.24,146,433,288,1.0,NEAR_COMPLETE_LBD,,False,NR1I2,PXR,Nutritional sensors
1NRL,1NRL_1,1,1NRL.A,A,A,PASS,,O75469,"[""X-RAY DIFFRACTION""]",2.0,2.0,0.24,0.24,146,433,288,1.0,NEAR_COMPLETE_LBD,,False,NR1I2,PXR,Nutritional sensors
1NUO,1NUO_1,1,1NUO.A,A,A,PASS,,P10828,"[""X-RAY DIFFRACTION""]",3.1,3.1,0.302,0.302,217,461,245,1.0,NEAR_COMPLETE_LBD,,False,NR1A2,TRβ,Steroid hormone receptors
1NYX,1NYX_1,1,1NYX.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.65,2.65,0.306,0.306,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
1NYX,1NYX_1,1,1NYX.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.65,2.65,0.306,0.306,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
1OSH,1OSH_1,1,1OSH.A,A,A,PASS,,Q96RI1,"[""X-RAY DIFFRACTION""]",1.8,1.8,0.234,0.234,262,486,225,1.0,NEAR_COMPLETE_LBD,,False,NR1H4,FXR,Nutritional sensors
1OVL,1OVL_1,1,1OVL.D,D,D,PASS,,P43354,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.259,0.259,360,595,236,1.0,NEAR_COMPLETE_LBD,,False,NR4A2,NURR1,Nutritional sensors
1OVL,1OVL_1,1,1OVL.A,A,A,PASS,,P43354,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.259,0.259,360,595,236,1.0,NEAR_COMPLETE_LBD,,False,NR4A2,NURR1,Nutritional sensors
1OVL,1OVL_2,2,1OVL.F,F,F,PASS,,P43354,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.259,0.259,360,595,236,1.0,NEAR_COMPLETE_LBD,,False,NR4A2,NURR1,Nutritional sensors
1OVL,1OVL_2,2,1OVL.E,E,E,PASS,,P43354,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.259,0.259,360,595,236,1.0,NEAR_COMPLETE_LBD,,False,NR4A2,NURR1,Nutritional sensors
1OVL,1OVL_2,2,1OVL.C,C,C,PASS,,P43354,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.259,0.259,360,595,236,1.0,NEAR_COMPLETE_LBD,,False,NR4A2,NURR1,Nutritional sensors
1OVL,1OVL_2,2,1OVL.B,B,B,PASS,,P43354,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.259,0.259,360,595,236,1.0,NEAR_COMPLETE_LBD,,False,NR4A2,NURR1,Nutritional sensors
1P8D,1P8D_1,1,1P8D.B,B,B,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.8,2.8,0.277,0.277,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1P8D,1P8D_1,1,1P8D.A,A,A,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.8,2.8,0.277,0.277,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1P93,1P93_1,1,1P93.G,G,D,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.363,0.363,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
1P93,1P93_1,1,1P93.E,E,C,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.363,0.363,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
1P93,1P93_1,1,1P93.C,C,B,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.363,0.363,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
1P93,1P93_1,1,1P93.A,A,A,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.363,0.363,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
1PCG,1PCG_1,1,1PCG.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.254,0.254,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1PCG,1PCG_1,1,1PCG.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.254,0.254,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1PQ6,1PQ6_1,1,1PQ6.D,D,D,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.26237,0.26237,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PQ6,1PQ6_1,1,1PQ6.C,C,C,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.26237,0.26237,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PQ6,1PQ6_1,1,1PQ6.B,B,B,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.26237,0.26237,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PQ6,1PQ6_1,1,1PQ6.A,A,A,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.26237,0.26237,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PQ9,1PQ9_1,1,1PQ9.D,D,D,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.1,2.1,0.25441,0.25441,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PQ9,1PQ9_1,1,1PQ9.C,C,C,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.1,2.1,0.25441,0.25441,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PQ9,1PQ9_1,1,1PQ9.B,B,B,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.1,2.1,0.25441,0.25441,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PQ9,1PQ9_1,1,1PQ9.A,A,A,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.1,2.1,0.25441,0.25441,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PQC,1PQC_1,1,1PQC.D,D,D,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.8,2.8,0.2617,0.2617,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PQC,1PQC_1,1,1PQC.C,C,C,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.8,2.8,0.2617,0.2617,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PQC,1PQC_1,1,1PQC.B,B,B,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.8,2.8,0.2617,0.2617,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PQC,1PQC_1,1,1PQC.A,A,A,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.8,2.8,0.2617,0.2617,222,460,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1PRG,1PRG_1,1,1PRG.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.318,0.318,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
1PRG,1PRG_1,1,1PRG.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.318,0.318,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
1PZL,1PZL_1,1,1PZL.A,A,A,PASS,,P41235,"[""X-RAY DIFFRACTION""]",2.1,2.1,0.267,0.267,147,377,231,1.0,NEAR_COMPLETE_LBD,,False,NR2A1,HNF4α,Nutritional sensors
1Q4X,1Q4X_1,1,1Q4X.A,A,A,PASS,,P10828,"[""X-RAY DIFFRACTION""]",2.8,2.8,0.264,0.264,217,461,245,1.0,NEAR_COMPLETE_LBD,,False,NR1A2,TRβ,Steroid hormone receptors
1QKM,1QKM_1,1,1QKM.A,A,A,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",1.8,1.8,0.252,0.252,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1QKT,1QKT_1,1,1QKT.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.273,0.273,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1QKU,1QKU_1,1,1QKU.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",3.2,3.2,0.275,0.275,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1QKU,1QKU_1,1,1QKU.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",3.2,3.2,0.275,0.275,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1QKU,1QKU_1,1,1QKU.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",3.2,3.2,0.275,0.275,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1R0N,1R0N_3,3,1R0N.C,C,A,PASS,,P19793,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.292,0.292,227,458,0,0.0,NO_LBD_OVERLAP,,False,NR2B1,RXRα,Nutritional sensors
1R5K,1R5K_1,1,1R5K.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.23561,0.23561,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1R5K,1R5K_1,1,1R5K.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.23561,0.23561,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1R5K,1R5K_1,1,1R5K.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.23561,0.23561,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1R6G,1R6G_1,1,1R6G.A,A,A,PASS,,P10828,"[""X-RAY DIFFRACTION""]",3.0,3.0,0.34677,0.34677,217,461,245,1.0,NEAR_COMPLETE_LBD,,False,NR1A2,TRβ,Steroid hormone receptors
1RDT,1RDT_1,1,1RDT.A,A,A,PASS,,P19793,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.259,0.259,227,458,232,1.0,NEAR_COMPLETE_LBD,,False,NR2B1,RXRα,Nutritional sensors
1RDT,1RDT_3,3,1RDT.C,C,D,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.259,0.259,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
1RXR,1RXR_1,1,1RXR.A,A,A,PASS,,P19793,"[""SOLUTION NMR""]",,,,,227,458,0,0.0,NO_LBD_OVERLAP,,False,NR2B1,RXRα,Nutritional sensors
1S0X,1S0X_1,1,1S0X.A,A,A,PASS,,P35398,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.20874,0.20874,272,510,239,1.0,NEAR_COMPLETE_LBD,,False,NR1F1,RORα,Nutritional sensors
1S0Z,1S0Z_1,1,1S0Z.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.204,0.204,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
1S19,1S19_1,1,1S19.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",2.1,2.1,0.214,0.214,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
1SJ0,1SJ0_1,1,1SJ0.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.272,0.272,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1SKX,1SKX_1,1,1SKX.A,A,A,PASS,,O75469,"[""X-RAY DIFFRACTION""]",2.8,2.8,0.266,0.266,146,433,286,0.993056,NEAR_COMPLETE_LBD,,False,NR1I2,PXR,Nutritional sensors
1SQN,1SQN_1,1,1SQN.B,B,B,PASS,,P06401,"[""X-RAY DIFFRACTION""]",1.451,1.451,0.21586,0.21586,679,913,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C3,PR,Steroid hormone receptors
1SQN,1SQN_1,1,1SQN.A,A,A,PASS,,P06401,"[""X-RAY DIFFRACTION""]",1.451,1.451,0.21586,0.21586,679,913,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C3,PR,Steroid hormone receptors
1SR7,1SR7_1,1,1SR7.B,B,B,PASS,,P06401,"[""X-RAY DIFFRACTION""]",1.46,1.46,0.21061,0.21061,679,913,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C3,PR,Steroid hormone receptors
1SR7,1SR7_1,1,1SR7.A,A,A,PASS,,P06401,"[""X-RAY DIFFRACTION""]",1.46,1.46,0.21061,0.21061,679,913,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C3,PR,Steroid hormone receptors
1T5Z,1T5Z_1,1,1T5Z.A,A,A,PASS,,P10275,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.26,0.26,669,900,231,0.99569,NEAR_COMPLETE_LBD,,False,NR3C4,AR,Steroid hormone receptors
1T63,1T63_1,1,1T63.A,A,A,PASS,,P10275,"[""X-RAY DIFFRACTION""]",2.07,2.07,0.23,0.23,669,900,231,0.99569,NEAR_COMPLETE_LBD,,False,NR3C4,AR,Steroid hormone receptors
1T65,1T65_1,1,1T65.A,A,A,PASS,,P10275,"[""X-RAY DIFFRACTION""]",1.66,1.66,0.27,0.27,669,900,231,0.99569,NEAR_COMPLETE_LBD,,False,NR3C4,AR,Steroid hormone receptors
1TFC,1TFC_1,1,1TFC.B,B,B,PASS,,P62508,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.258,0.258,233,457,225,1.0,NEAR_COMPLETE_LBD,,False,NR3B3,ERRγ,Nutritional sensors
1TFC,1TFC_1,1,1TFC.A,A,A,PASS,,P62508,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.258,0.258,233,457,225,1.0,NEAR_COMPLETE_LBD,,False,NR3B3,ERRγ,Nutritional sensors
1TXI,1TXI_1,1,1TXI.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.218,0.218,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
1U3Q,1U3Q_1,1,1U3Q.D,D,D,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.279,0.279,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1U3Q,1U3Q_1,1,1U3Q.C,C,C,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.279,0.279,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1U3Q,1U3Q_1,1,1U3Q.B,B,B,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.279,0.279,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1U3Q,1U3Q_1,1,1U3Q.A,A,A,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.279,0.279,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1U3R,1U3R_1,1,1U3R.C,C,B,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.21,2.21,0.267,0.267,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1U3R,1U3R_1,1,1U3R.A,A,A,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.21,2.21,0.267,0.267,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1U3S,1U3S_1,1,1U3S.C,C,B,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.25,0.25,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1U3S,1U3S_1,1,1U3S.A,A,A,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.25,0.25,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1U9E,1U9E_1,1,1U9E.B,B,B,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.279,0.279,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1U9E,1U9E_1,1,1U9E.A,A,A,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.279,0.279,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1UHL,1UHL_1,1,1UHL.A,A,A,PASS,,P28702,"[""X-RAY DIFFRACTION""]",2.9,2.9,0.32649,0.32649,296,529,232,0.991453,NEAR_COMPLETE_LBD,,False,NR2B2,RXRβ,Nutritional sensors
1UHL,1UHL_2,2,1UHL.B,B,B,PASS,,Q13133,"[""X-RAY DIFFRACTION""]",2.9,2.9,0.32649,0.32649,209,447,239,1.0,NEAR_COMPLETE_LBD,,False,NR1H3,LXRα,Nutritional sensors
1UOM,1UOM_1,1,1UOM.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.28,2.28,0.287,0.287,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
1UPV,1UPV_1,1,1UPV.A,A,A,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.1,2.1,0.274,0.274,222,460,238,0.995816,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1UPW,1UPW_1,1,1UPW.A,A,A,PASS,,P55055,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.295,0.295,222,460,238,0.995816,NEAR_COMPLETE_LBD,,False,NR1H2,LXRβ,Nutritional sensors
1VJB,1VJB_1,1,1VJB.B,B,B,PASS,,P62508,"[""X-RAY DIFFRACTION""]",3.2,3.2,0.275,0.275,233,457,225,1.0,NEAR_COMPLETE_LBD,REVIEW_NEEDED,False,NR3B3,ERRγ,Nutritional sensors
1VJB,1VJB_1,1,1VJB.A,A,A,PASS,,P62508,"[""X-RAY DIFFRACTION""]",3.2,3.2,0.275,0.275,233,457,225,1.0,NEAR_COMPLETE_LBD,REVIEW_NEEDED,False,NR3B3,ERRγ,Nutritional sensors
1WM0,1WM0_1,1,1WM0.A,A,X,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.9,2.9,0.29541,0.29541,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
1X76,1X76_1,1,1X76.B,B,B,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.265,0.265,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1X76,1X76_1,1,1X76.A,A,A,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.265,0.265,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1X78,1X78_1,1,1X78.B,B,B,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.27,0.27,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1X78,1X78_1,1,1X78.A,A,A,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.27,0.27,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
1X7B,1X7B_1,1,1X7B.B,B,B,PASS,,Q92731,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.266,0.266,264,498,235,1.0,NEAR_COMPLETE_LBD,,False,NR3A2,ERβ,Steroid hormone receptors
